seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr16	25233824	25234025	202	*	Downstream (1-2kb)	16	25238318	25239287	970	1	ENSG00000259955.1	ENST00000569456.1	-4293	NA	NA	NA
chr3	105386039	105386240	202	*	Intron (ENST00000306107.9/ENSG00000170017.12, intron 1 of 15)	3	105367343	105576861	209519	1	ENSG00000170017.12	ENST00000472644.6	18696	214	ALCAM	activated leukocyte cell adhesion molecule
chr1	30036033	30036234	202	*	Promoter (1-2kb)	1	30013952	30037612	23661	2	ENSG00000233399.2	ENST00000445180.2	1378	101929406	LINC01648	long intergenic non-protein coding RNA 1648
chr10	23112305	23112506	202	*	Intron (ENST00000376510.8/ENSG00000148450.13, intron 3 of 4)	10	23119144	23120893	1750	1	ENSG00000148450.13	ENST00000468633.1	-6638	22921	MSRB2	methionine sulfoxide reductase B2
chr13	80873652	80873853	202	*	Intron (ENST00000665186.1/ENSG00000286746.1, intron 1 of 4)	13	80888348	80888867	520	1	ENSG00000231222.1	ENST00000439608.1	-14495	NA	NA	NA
chr13	113231582	113231783	202	*	Intron (ENST00000375441.7/ENSG00000139842.15, intron 5 of 19)	13	113244223	113254775	10553	1	ENSG00000139842.15	ENST00000470067.5	-12440	8451	CUL4A	cullin 4A
chr14	80959585	80959786	202	*	Promoter (<=1kb)	14	80945556	80959517	13962	2	ENSG00000100629.17	ENST00000554368.1	-68	145508	CEP128	centrosomal protein 128
chr17	75371375	75371576	202	*	Promoter (2-3kb)	17	75370947	75373736	2790	2	ENSG00000264853.1	ENST00000578539.1	2160	NA	NA	NA
chr3	12958298	12958499	202	*	Intron (ENST00000613206.2/ENSG00000144711.16, intron 1 of 13)	3	12960277	12967460	7184	2	ENSG00000144711.16	ENST00000474467.1	8961	9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
chr3	182491904	182492105	202	*	Distal Intergenic	3	182446970	182486364	39395	2	ENSG00000241098.1	ENST00000496220.1	-5540	401103	LINC01994	long intergenic non-protein coding RNA 1994
chr18	48821312	48821513	202	*	Intron (ENST00000256413.8/ENSG00000134030.14, intron 10 of 11)	18	48826051	48834770	8720	2	ENSG00000267764.1	ENST00000590649.1	13257	NA	NA	NA
chr17	40490647	40490848	202	*	Intron (ENST00000254051.11/ENSG00000131746.13, intron 2 of 12)	17	40475828	40480875	5048	2	ENSG00000131746.13	ENST00000394072.7	-9772	84951	TNS4	tensin 4
chr16	12348677	12348878	202	*	Intron (ENST00000566228.6/ENSG00000048471.14, intron 15 of 20)	16	12356253	12443365	87113	1	ENSG00000048471.14	ENST00000562510.1	-7375	92017	SNX29	sorting nexin 29
chr12	15571101	15571302	202	*	Exon (ENST00000674392.1/ENSG00000151490.15, exon 8 of 8)	12	15567702	15597254	29553	1	ENSG00000151490.15	ENST00000674434.1	3399	5800	PTPRO	protein tyrosine phosphatase receptor type O
chr6	109048387	109048588	202	*	Intron (ENST00000436639.6/ENSG00000080546.13, intron 1 of 9)	6	109059509	109059614	106	2	ENSG00000199944.1	ENST00000363074.1	11026	106480397	RNU6-653P	RNA, U6 small nuclear 653, pseudogene
chr1	20403217	20403418	202	*	Intron (ENST00000426428.5/ENSG00000236963.7, intron 3 of 11)	1	20412304	20413253	950	2	ENSG00000226487.1	ENST00000421114.1	9835	NA	NA	NA
chr7	28168583	28168784	202	*	Intron (ENST00000283928.10/ENSG00000153814.13, intron 1 of 4)	7	28180322	28243903	63582	1	ENSG00000234336.7	ENST00000455963.6	-11538	NA	NA	NA
chr1	114505340	114505541	202	*	Intron (ENST00000358465.7/ENSG00000197323.12, intron 1 of 19)	1	114397608	114511160	113553	2	ENSG00000197323.12	ENST00000369543.6	5619	51592	TRIM33	tripartite motif containing 33
chr12	131253449	131253650	202	*	Distal Intergenic	12	131235511	131237523	2013	1	ENSG00000280217.1	ENST00000623628.1	17938	NA	NA	NA
chr3	58232585	58232786	202	*	Distal Intergenic	3	58237532	58294734	57203	1	ENSG00000163686.15	ENST00000295962.8	-4746	57406	ABHD6	abhydrolase domain containing 6, acylglycerol lipase
chr3	197794188	197794389	202	*	Promoter (2-3kb)	3	197791274	197871585	80312	1	ENSG00000186001.14	ENST00000334859.8	2914	84859	LRCH3	leucine rich repeats and calponin homology domain containing 3
chr1	86617031	86617232	202	*	Intron (ENST00000456587.1/ENSG00000236915.2, intron 3 of 3)	1	86634273	86651666	17394	1	ENSG00000153923.10	ENST00000284054.7	-17041	9629	CLCA3P	chloride channel accessory 3, pseudogene
chr3	10547536	10547737	202	*	Intron (ENST00000646379.1/ENSG00000157087.20, intron 2 of 21)	3	10324023	10534133	210111	2	ENSG00000157087.20	ENST00000460129.5	-13403	491	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
chr6	150766873	150767074	202	*	Promoter (1-2kb)	6	150768686	150842056	73371	1	ENSG00000120278.16	ENST00000475490.1	-1612	57480	PLEKHG1	pleckstrin homology and RhoGEF domain containing G1
chr8	30317378	30317579	202	*	Distal Intergenic	8	30331961	30332277	317	2	ENSG00000253346.1	ENST00000518744.1	14698	NA	NA	NA
chrX	119639237	119639438	202	*	Intron (ENST00000360156.11/ENSG00000125354.24, intron 6 of 10)	23	119628816	119633502	4687	2	ENSG00000125354.24	ENST00000481072.1	-5735	23157	SEPTIN6	septin 6
chr10	21638782	21638983	202	*	Intron (ENST00000631589.1/ENSG00000078403.17, intron 8 of 22)	10	21624592	21626286	1695	2	ENSG00000223984.1	ENST00000453465.1	-12496	NA	NA	NA
chr2	85523487	85523688	202	*	Distal Intergenic	2	85537462	85538666	1205	2	ENSG00000286532.1	ENST00000667933.1	14978	100630918	PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA
chr17	35796005	35796206	202	*	Promoter (<=1kb)	17	35778505	35795707	17203	2	ENSG00000271447.6	ENST00000612672.1	-298	79148	MMP28	matrix metallopeptidase 28
chr14	95295297	95295498	202	*	Promoter (<=1kb)	14	95213225	95296243	83019	2	ENSG00000165959.12	ENST00000555336.6	745	79789	CLMN	calmin
chr5	151703253	151703454	202	*	Promoter (1-2kb)	5	151704289	151704578	290	2	ENSG00000222102.1	ENST00000410170.1	1124	106480905	RN7SKP232	RN7SK pseudogene 232
chr8	72636530	72636731	202	*	Intron (ENST00000523207.2/ENSG00000182674.6, intron 2 of 2)	8	72618722	72619383	662	2	ENSG00000253226.1	ENST00000523909.1	-17147	NA	NA	NA
chr1	185526754	185526955	202	*	Distal Intergenic	1	185518651	185520986	2336	1	ENSG00000279401.1	ENST00000622958.1	8103	NA	NA	NA
chr10	89888789	89888990	202	*	Intron (ENST00000664430.1/ENSG00000280560.2, intron 1 of 3)	10	89853906	89914948	61043	1	ENSG00000280560.2	ENST00000629067.1	34883	105378425	LINC01374	long intergenic non-protein coding RNA 1374
chr1	22793734	22793935	202	*	Intron (ENST00000544305.5/ENSG00000133216.17, intron 3 of 6)	1	22800240	22896478	96239	1	ENSG00000133216.17	ENST00000465676.1	-6305	2048	EPHB2	EPH receptor B2
chr10	24930578	24930779	202	*	Intron (ENST00000320152.11/ENSG00000099256.19, intron 3 of 8)	10	24952350	25161236	208887	1	ENSG00000285859.1	ENST00000648191.1	-21571	NA	NA	NA
chr11	8940485	8940686	202	*	Promoter (2-3kb)	11	8937579	8938211	633	2	ENSG00000176009.3	ENST00000531618.1	-2274	56676	ASCL3	achaete-scute family bHLH transcription factor 3
chr12	113670853	113671054	202	*	Intron (ENST00000661760.1/ENSG00000249550.7, intron 3 of 3)	12	113744731	113757565	12835	2	ENSG00000249550.7	ENST00000653736.1	86511	100506465	LINC01234	long intergenic non-protein coding RNA 1234
chr15	64082778	64082979	202	*	Intron (ENST00000300030.8/ENSG00000166797.11, intron 2 of 4)	15	64072565	64073817	1253	2	ENSG00000166797.11	ENST00000558779.1	-8961	84191	CIAO2A	cytosolic iron-sulfur assembly component 2A
chr16	55857753	55857954	202	*	Intron (ENST00000290567.14/ENSG00000159398.16, intron 8 of 12)	16	55846394	55871841	25448	2	ENSG00000159398.16	ENST00000544479.1	13887	221223	CES5A	carboxylesterase 5A
chr19	7502906	7503107	202	*	Promoter (1-2kb)	19	7501273	7506066	4794	1	ENSG00000198723.11	ENST00000596524.1	1633	374877	TEX45	testis expressed 45
chr20	54147654	54147855	202	*	Distal Intergenic	20	54154370	54157298	2929	2	ENSG00000019186.10	ENST00000460643.1	9443	1591	CYP24A1	cytochrome P450 family 24 subfamily A member 1
chr8	142682843	142683044	202	*	Promoter (<=1kb)	8	142679974	142681968	1995	2	ENSG00000234616.9	ENST00000585503.1	-875	8629	JRK	Jrk helix-turn-helix protein
chr9	78422040	78422241	202	*	Distal Intergenic	9	78297143	78329454	32312	1	ENSG00000135069.14	ENST00000347159.6	124897	29968	PSAT1	phosphoserine aminotransferase 1
chr10	72124330	72124531	202	*	Intron (ENST00000394919.5/ENSG00000138303.18, intron 9 of 9)	10	72096522	72134463	37942	2	ENSG00000138303.18	ENST00000534259.1	9932	51008	ASCC1	activating signal cointegrator 1 complex subunit 1
chr12	62770250	62770451	202	*	Intron (ENST00000228705.7/ENSG00000111110.12, intron 4 of 9)	12	62755227	62756233	1007	1	ENSG00000213352.3	ENST00000513513.1	15023	NA	NA	NA
chr15	77954064	77954265	202	*	Exon (ENST00000569892.1/ENSG00000261403.1, exon 2 of 2)	15	77954075	77963654	9580	2	ENSG00000261403.1	ENST00000569892.1	9389	NA	NA	NA
chr1	19689460	19689661	202	*	Intron (ENST00000375127.5/ENSG00000162542.14, intron 14 of 15)	1	19694492	19701210	6719	2	ENSG00000162542.14	ENST00000494342.1	11549	255104	TMCO4	transmembrane and coiled-coil domains 4
chr9	136900689	136900890	202	*	Promoter (<=1kb)	9	136900480	136910096	9617	1	ENSG00000127191.18	ENST00000474950.5	209	7186	TRAF2	TNF receptor associated factor 2
chr1	23943145	23943346	202	*	Distal Intergenic	1	23949016	23949383	368	2	ENSG00000230228.2	ENST00000421430.2	6037	115482711	H3P1	H3 histone pseudogene 1
chr11	102613182	102613383	202	*	Intron (ENST00000542119.1/ENSG00000256916.1, intron 1 of 3)	11	102594688	102607850	13163	2	ENSG00000137674.4	ENST00000544938.1	-5332	9313	MMP20	matrix metallopeptidase 20
chr12	4143954	4144155	202	*	Distal Intergenic	12	4110028	4118132	8105	2	ENSG00000242444.3	ENST00000393388.3	-25822	100129645	RPL18P9	ribosomal protein L18 pseudogene 9
chr12	124464374	124464575	202	*	Intron (ENST00000405201.5/ENSG00000196498.13, intron 5 of 46)	12	124430641	124483769	53129	2	ENSG00000196498.13	ENST00000448008.1	19194	9612	NCOR2	nuclear receptor corepressor 2
chr15	32120065	32120266	202	*	Intron (ENST00000635978.1/ENSG00000175344.19, intron 3 of 6)	15	32111180	32171422	60243	1	ENSG00000175344.19	ENST00000636292.1	8885	1139	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit
chr17	7471595	7471796	202	*	Intron (ENST00000311403.4/ENSG00000174282.12, intron 1 of 3)	17	7459378	7479631	20254	2	ENSG00000174282.12	ENST00000380599.9	7835	57659	ZBTB4	zinc finger and BTB domain containing 4
chr3	5059447	5059648	202	*	Distal Intergenic	3	5068676	5069044	369	2	ENSG00000230182.1	ENST00000418589.1	9396	NA	NA	NA
chr1	41812067	41812268	202	*	Intron (ENST00000372584.5/ENSG00000127124.16, intron 1 of 7)	1	41847948	41869630	21683	2	ENSG00000127124.16	ENST00000479350.1	57362	59269	HIVEP3	HIVEP zinc finger 3
chr11	46285943	46286144	202	*	Intron (ENST00000621158.5/ENSG00000157613.11, intron 1 of 11)	11	46277662	46321409	43748	1	ENSG00000157613.11	ENST00000621158.5	8281	90993	CREB3L1	cAMP responsive element binding protein 3 like 1
chr7	142927174	142927375	202	*	Intron (ENST00000265310.6/ENSG00000127412.7, intron 7 of 14)	7	142908514	142933441	24928	2	ENSG00000127412.7	ENST00000439304.5	6066	56302	TRPV5	transient receptor potential cation channel subfamily V member 5
chr9	33297548	33297749	202	*	Intron (ENST00000379521.8/ENSG00000086102.19, intron 2 of 20)	9	33290545	33348723	58179	1	ENSG00000086102.19	ENST00000318524.6	7003	4799	NFX1	nuclear transcription factor, X-box binding 1
chr12	27586089	27586290	202	*	Intron (ENST00000538433.5/ENSG00000110841.14, intron 2 of 4)	12	27592461	27594039	1579	2	ENSG00000256056.1	ENST00000538759.1	7749	NA	NA	NA
chr18	495790	495991	202	*	Intron (ENST00000400256.5/ENSG00000158270.12, intron 1 of 9)	18	316737	500701	183965	2	ENSG00000158270.12	ENST00000400256.5	4710	81035	COLEC12	collectin subfamily member 12
chr5	175001428	175001629	202	*	Distal Intergenic	5	174919082	174995513	76432	2	ENSG00000204754.3	ENST00000377300.3	-5915	441116	LINC01951	long intergenic non-protein coding RNA 1951
chr6	39851225	39851426	202	*	Promoter (2-3kb)	6	39848566	39861161	12596	1	ENSG00000146122.17	ENST00000405961.3	2659	23500	DAAM2	dishevelled associated activator of morphogenesis 2
chr12	104750150	104750351	202	*	Intron (ENST00000303694.6/ENSG00000171310.11, intron 2 of 2)	12	104804975	104834179	29205	2	ENSG00000136052.10	ENST00000549713.1	83828	84102	SLC41A2	solute carrier family 41 member 2
chr12	130979902	130980103	202	*	Promoter (1-2kb)	12	130980667	130981367	701	2	ENSG00000279581.1	ENST00000625114.1	1264	NA	NA	NA
chr16	88968220	88968421	202	*	Intron (ENST00000268679.9/ENSG00000129993.15, intron 1 of 11)	16	88892399	88977080	84682	2	ENSG00000129993.15	ENST00000563640.1	8659	863	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3
chr3	12693541	12693742	202	*	Distal Intergenic	3	12673699	12673883	185	1	ENSG00000233252.1	ENST00000427567.1	19842	106480793	CRIP1P1	cysteine rich protein 1 pseudogene 1
chr7	18405839	18406040	202	*	Intron (ENST00000417496.6/ENSG00000048052.23, intron 2 of 12)	7	18429062	18430738	1677	2	ENSG00000225000.1	ENST00000411797.1	24698	NA	NA	NA
chrX	119941409	119941610	202	*	Promoter (1-2kb)	23	119942834	119992809	49976	1	ENSG00000282933.2	ENST00000640298.1	-1224	NA	NA	NA
chr10	67521025	67521226	202	*	Intron (ENST00000683963.1/ENSG00000183230.18, intron 4 of 16)	10	67403351	67403410	60	2	ENSG00000276866.1	ENST00000617477.1	-117615	102466814	MIR7151	microRNA 7151
chr10	77013693	77013894	202	*	Intron (ENST00000604624.6/ENSG00000156113.24, intron 17 of 27)	10	76901300	77019023	117724	2	ENSG00000156113.24	ENST00000638370.1	5129	3778	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
chr11	67572879	67573080	202	*	Distal Intergenic	11	67583742	67586656	2915	1	ENSG00000084207.18	ENST00000398603.6	-10662	2950	GSTP1	glutathione S-transferase pi 1
chr12	102879246	102879447	202	*	Intron (ENST00000553106.6/ENSG00000171759.10, intron 3 of 12)	12	102840513	102853415	12903	2	ENSG00000171759.10	ENST00000549247.6	-25831	5053	PAH	phenylalanine hydroxylase
chr16	56664424	56664625	202	*	Downstream (2-3kb)	16	56666806	56668021	1216	2	ENSG00000125144.14	ENST00000568675.1	3396	4495	MT1G	metallothionein 1G
chr20	40766868	40767069	202	*	Distal Intergenic	20	40717257	40758636	41380	1	ENSG00000286972.1	ENST00000655799.1	49611	NA	NA	NA
chr3	126817428	126817629	202	*	Intron (ENST00000503119.5/ENSG00000159685.11, intron 5 of 7)	3	126854864	126949879	95016	1	ENSG00000159685.11	ENST00000515867.1	-37235	84303	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
chr3	180299884	180300085	202	*	Distal Intergenic	3	180323107	180325059	1953	1	ENSG00000239880.1	ENST00000493579.1	-23022	131054	RALBP1P1	RALBP1 pseudogene 1
chr8	67809195	67809396	202	*	Distal Intergenic	8	67849044	67849338	295	1	ENSG00000255531.1	ENST00000529136.1	-39648	106480785	NDUFS5P6	NADH:ubiquinone oxidoreductase subunit S5 pseudogene 6
chr8	101687639	101687840	202	*	Promoter (1-2kb)	8	101686547	101689093	2547	1	ENSG00000253629.1	ENST00000518749.1	1092	NA	NA	NA
chr9	120892814	120893015	202	*	Promoter (1-2kb)	9	120855698	120894896	39199	2	ENSG00000119403.15	ENST00000616568.5	1881	26147	PHF19	PHD finger protein 19
chr4	25914499	25914700	202	*	Promoter (<=1kb)	4	25914309	25929813	15505	1	ENSG00000250317.8	ENST00000514384.1	190	389203	SMIM20	small integral membrane protein 20
chr1	53521850	53522051	202	*	Intron (ENST00000312233.4/ENSG00000174332.5, intron 5 of 9)	1	53459976	53464679	4704	1	ENSG00000143006.7	ENST00000463126.1	61874	63948	DMRTB1	DMRT like family B with proline rich C-terminal 1
chr18	50887168	50887369	202	*	Intron (ENST00000640530.1/ENSG00000082212.13, intron 1 of 13)	18	50879228	50935270	56043	1	ENSG00000082212.13	ENST00000639688.1	7940	4200	ME2	malic enzyme 2
chr4	41074182	41074383	202	*	Intron (ENST00000508593.6/ENSG00000163697.17, intron 3 of 17)	4	41084607	41084713	107	1	ENSG00000199790.1	ENST00000362920.1	-10224	106481918	RNU6-836P	RNA, U6 small nuclear 836, pseudogene
chr17	57135167	57135368	202	*	Distal Intergenic	17	57116133	57121342	5210	1	ENSG00000121057.13	ENST00000572560.1	19034	8165	AKAP1	A-kinase anchoring protein 1
chr5	159009078	159009279	202	*	Intron (ENST00000519890.5/ENSG00000164330.17, intron 2 of 11)	5	158731044	159019129	288086	2	ENSG00000164330.17	ENST00000523464.1	9850	1879	EBF1	EBF transcription factor 1
chr1	44585665	44585866	202	*	Intron (ENST00000355387.6/ENSG00000187147.18, intron 2 of 14)	1	44614265	44627057	12793	1	ENSG00000187147.18	ENST00000496262.1	-28399	55182	RNF220	ring finger protein 220
chr12	30982439	30982640	202	*	Exon (ENST00000546076.6/ENSG00000110900.16, exon 6 of 8)	12	30978308	30978936	629	2	ENSG00000226472.8	ENST00000612219.1	-3503	NA	NA	NA
chr12	107527828	107528029	202	*	Intron (ENST00000420571.6/ENSG00000151136.15, intron 2 of 14)	12	107486511	107486635	125	2	ENSG00000222302.1	ENST00000410370.1	-41193	100873629	RNA5SP371	RNA, 5S ribosomal pseudogene 371
chr15	65749855	65750056	202	*	Intron (ENST00000569304.1/ENSG00000103769.10, intron 1 of 2)	15	65661815	65761437	99623	2	ENSG00000174485.16	ENST00000635620.2	11381	10260	DENND4A	DENN domain containing 4A
chr16	57054410	57054611	202	*	Intron (ENST00000262510.10/ENSG00000140853.16, intron 24 of 48)	16	57058065	57062003	3939	1	ENSG00000140853.16	ENST00000399221.3	-3454	84166	NLRC5	NLR family CARD domain containing 5
chr4	54237881	54238082	202	*	Intron (ENST00000507166.5/ENSG00000282278.1, intron 12 of 23)	4	54243575	54263762	20188	1	ENSG00000134853.12	ENST00000512522.1	-5493	5156	PDGFRA	platelet derived growth factor receptor alpha
chr7	74355959	74356160	202	*	Intron (ENST00000223398.11/ENSG00000106665.16, intron 4 of 16)	7	74376070	74381041	4972	1	ENSG00000106665.16	ENST00000487091.1	-19910	7461	CLIP2	CAP-Gly domain containing linker protein 2
chr1	155989553	155989754	202	*	Promoter (<=1kb)	1	155969248	155989499	20252	2	ENSG00000116584.20	ENST00000495070.2	-54	9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
chr19	34170676	34170877	202	*	Promoter (1-2kb)	19	34172504	34196666	24163	1	ENSG00000257103.9	ENST00000589878.5	-1627	26065	LSM14A	LSM14A mRNA processing body assembly factor
chr4	24992995	24993196	202	*	Distal Intergenic	4	24826940	24980204	153265	2	ENSG00000181982.19	ENST00000324309.8	-12791	91050	CCDC149	coiled-coil domain containing 149
chr6	71493859	71494060	202	*	Distal Intergenic	6	71532070	71534715	2646	1	ENSG00000285963.1	ENST00000649875.1	-38010	NA	NA	NA
chr10	5841149	5841350	202	*	Promoter (<=1kb)	10	5786006	5842132	56127	2	ENSG00000057608.17	ENST00000380127.5	782	2665	GDI2	GDP dissociation inhibitor 2
chr1	35899781	35899982	202	*	Intron (ENST00000373206.5/ENSG00000092847.13, intron 8 of 18)	1	35892580	35920019	27440	1	ENSG00000092847.13	ENST00000635259.1	7201	26523	AGO1	argonaute RISC component 1
chr12	563562	563763	202	*	Downstream (<1kb)	12	552075	563498	11424	1	ENSG00000139044.12	ENST00000535402.1	11487	283358	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr2	946449	946650	202	*	Downstream (2-3kb)	2	949627	950274	648	2	ENSG00000235688.2	ENST00000456949.2	3624	NA	NA	NA
chr9	38038481	38038682	202	*	Intron (ENST00000540557.1/ENSG00000255872.3, intron 1 of 11)	9	37588413	38068687	480275	2	ENSG00000255872.3	ENST00000540557.1	30005	NA	NA	NA
chr12	25020732	25020933	202	*	Promoter (<=1kb)	12	25021002	25036686	15685	1	ENSG00000118308.15	ENST00000557270.5	-69	4033	IRAG2	inositol 1,4,5-triphosphate receptor associated 2
chr7	69631185	69631386	202	*	Intron (ENST00000644939.1/ENSG00000158321.18, intron 1 of 18)	7	69643303	70194820	551518	1	ENSG00000158321.18	ENST00000476695.2	-11917	26053	AUTS2	activator of transcription and developmental regulator AUTS2
chrX	48202782	48202983	202	*	Distal Intergenic	23	48206258	48206374	117	1	ENSG00000252856.1	ENST00000517047.1	-3275	100873554	RNA5SP503	RNA, 5S ribosomal pseudogene 503
chr15	89505655	89505856	202	*	Exon (ENST00000561108.6/ENSG00000259218.6, exon 3 of 3)	15	89508961	89510416	1456	1	ENSG00000261478.1	ENST00000567484.1	-3105	NA	NA	NA
chr20	43767931	43768132	202	*	Distal Intergenic	20	43796437	43796543	107	2	ENSG00000206801.1	ENST00000384074.1	28411	106479849	RNU6-639P	RNA, U6 small nuclear 639, pseudogene
chr12	67638943	67639144	202	*	Distal Intergenic	12	67648338	67657596	9259	1	ENSG00000127334.11	ENST00000543747.1	-9194	8445	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
chr12	83262079	83262280	202	*	Distal Intergenic	12	83171590	83172740	1151	1	ENSG00000258338.1	ENST00000550279.1	90489	NA	NA	NA
chr3	121724208	121724409	202	*	Intron (ENST00000340645.9/ENSG00000173230.15, intron 5 of 21)	3	121697027	121729950	32924	2	ENSG00000173230.15	ENST00000489400.1	5541	2804	GOLGB1	golgin B1
chr15	90059603	90059804	202	*	Intron (ENST00000268154.9/ENSG00000140548.10, intron 1 of 4)	15	90068014	90074532	6519	1	ENSG00000140548.10	ENST00000558883.1	-8210	374655	ZNF710	zinc finger protein 710
chr2	176069205	176069406	202	*	Distal Intergenic	2	176077472	176083913	6442	2	ENSG00000174279.4	ENST00000308618.4	14507	344191	EVX2	even-skipped homeobox 2
chr16	15788992	15789193	202	*	Intron (ENST00000300036.6/ENSG00000133392.18, intron 4 of 40)	16	15790975	15792717	1743	2	ENSG00000280429.1	ENST00000624545.1	3524	NA	NA	NA
chrX	110446764	110446965	202	*	Intron (ENST00000520821.5/ENSG00000243978.8, intron 2 of 2)	23	110450565	110456326	5762	1	ENSG00000243978.8	ENST00000540313.1	-3600	57529	RTL9	retrotransposon Gag like 9
chr10	102385323	102385524	202	*	Distal Intergenic	10	102382056	102382899	844	1	ENSG00000107862.6	ENST00000679080.1	3267	8729	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
chr11	125072509	125072710	202	*	Intron (ENST00000532000.5/ENSG00000134955.12, intron 1 of 6)	11	125063336	125089235	25900	1	ENSG00000134955.12	ENST00000308074.4	9173	219855	SLC37A2	solute carrier family 37 member 2
chr6	36797766	36797967	202	*	Intron (ENST00000244751.7/ENSG00000124772.12, intron 6 of 20)	6	36768485	36774651	6167	1	ENSG00000285888.1	ENST00000650432.1	29281	NA	NA	NA
chr10	121598959	121599160	202	*	Promoter (<=1kb)	10	121479072	121598458	119387	2	ENSG00000066468.24	ENST00000356226.8	-501	2263	FGFR2	fibroblast growth factor receptor 2
chr12	24955409	24955610	202	*	Intron (ENST00000546353.1/ENSG00000255921.1, intron 1 of 3)	12	24949163	24960158	10996	1	ENSG00000255921.1	ENST00000546353.1	6246	NA	NA	NA
chr17	43035021	43035222	202	*	Distal Intergenic	17	43025241	43026253	1013	1	ENSG00000108830.10	ENST00000587117.1	9780	8153	RND2	Rho family GTPase 2
chr2	57893005	57893206	202	*	Distal Intergenic	2	57907629	58159840	252212	1	ENSG00000028116.18	ENST00000648897.1	-14423	7444	VRK2	VRK serine/threonine kinase 2
chr1	24426010	24426211	202	*	Intron (ENST00000374399.9/ENSG00000001461.17, intron 2 of 11)	1	24357005	24416934	59930	2	ENSG00000001460.18	ENST00000468303.5	-9076	90529	STPG1	sperm tail PG-rich repeat containing 1
chr1	211697479	211697680	202	*	Distal Intergenic	1	211686522	211690103	3582	1	ENSG00000231057.4	ENST00000443174.2	10957	NA	NA	NA
chr10	46036496	46036697	202	*	Intron (ENST00000581478.5/ENSG00000263639.7, intron 2 of 2)	10	46005088	46030623	25536	2	ENSG00000266412.6	ENST00000581486.6	-5873	8031	NCOA4	nuclear receptor coactivator 4
chr10	113660818	113661019	202	*	Intron (ENST00000359988.4/ENSG00000197893.14, intron 3 of 41)	10	113588714	113664041	75328	2	ENSG00000197893.14	ENST00000359988.4	3022	4892	NRAP	nebulin related anchoring protein
chr3	11018928	11019129	202	*	Promoter (<=1kb)	3	11006098	11019224	13127	2	ENSG00000232287.2	ENST00000414969.2	95	100874090	SLC6A1-AS1	SLC6A1 antisense RNA 1
chr6	85669833	85670034	202	*	Intron (ENST00000682106.1/ENSG00000271793.2, intron 3 of 43)	6	85660548	85664371	3824	2	ENSG00000203875.13	ENST00000674091.1	-5462	387066	SNHG5	small nucleolar RNA host gene 5
chr7	51063853	51064054	202	*	Intron (ENST00000431948.5/ENSG00000106078.19, intron 6 of 11)	7	51017280	51035955	18676	2	ENSG00000106078.19	ENST00000462395.1	-27898	23242	COBL	cordon-bleu WH2 repeat protein
chr9	82183224	82183425	202	*	Intron (ENST00000637606.1/ENSG00000228430.9, intron 1 of 9)	9	82130752	82131632	881	1	ENSG00000235377.1	ENST00000445918.1	52472	442426	RPS2P34	ribosomal protein S2 pseudogene 34
chr11	66550976	66551177	202	*	3' UTR	11	66546915	66554561	7647	1	ENSG00000248746.6	ENST00000511191.1	4061	89	ACTN3	actinin alpha 3
chr15	44784610	44784811	202	*	Distal Intergenic	15	44778196	44778721	526	2	ENSG00000276121.1	ENST00000611946.1	-5889	NA	NA	NA
chr16	55294320	55294521	202	*	Promoter (2-3kb)	16	55291379	55291675	297	2	ENSG00000239555.3	ENST00000470547.3	-2645	106481150	RN7SL841P	RNA, 7SL, cytoplasmic 841, pseudogene
chrX	109440549	109440750	202	*	Intron (ENST00000218006.3/ENSG00000101890.5, intron 7 of 19)	23	109372906	109482086	109181	2	ENSG00000101890.5	ENST00000218006.3	41336	2986	GUCY2F	guanylate cyclase 2F, retinal
chr7	121377016	121377217	202	*	Intron (ENST00000359943.8/ENSG00000196937.11, intron 3 of 9)	7	121362705	121364552	1848	2	ENSG00000196937.11	ENST00000497622.1	-12464	10447	FAM3C	FAM3 metabolism regulating signaling molecule C
chr8	85410414	85410615	202	*	Intron (ENST00000520921.1/ENSG00000164879.7, intron 2 of 3)	8	85438858	85442433	3576	1	ENSG00000164879.7	ENST00000522207.1	-28243	761	CA3	carbonic anhydrase 3
chr11	104130312	104130513	202	*	Intron (ENST00000393158.7/ENSG00000170962.13, intron 1 of 6)	11	103907189	104164147	256959	2	ENSG00000170962.13	ENST00000393158.7	33634	80310	PDGFD	platelet derived growth factor D
