seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr16	27449859	27450060	202	*	3' UTR	16	27447669	27453393	5725	2	ENSG00000259954.1	ENST00000563191.1	3333	283888	IL21R-AS1	IL21R antisense RNA 1
chr17	2936471	2936672	202	*	Intron (ENST00000637138.1/ENSG00000132359.15, intron 4 of 25)	17	2962248	2965895	3648	2	ENSG00000262884.1	ENST00000574885.1	29223	101927911	LOC101927911	uncharacterized LOC101927911
chr1	234700166	234700367	202	*	Distal Intergenic	1	234669523	234696153	26631	2	ENSG00000230628.1	ENST00000442382.1	-4013	NA	NA	NA
chr11	78189227	78189428	202	*	Promoter (<=1kb)	11	78188919	78215232	26314	1	ENSG00000118369.13	ENST00000529308.6	308	57558	USP35	ubiquitin specific peptidase 35
chr12	112270638	112270839	202	*	Promoter (2-3kb)	12	112249557	112273793	24237	2	ENSG00000173064.14	ENST00000311694.7	2954	283450	HECTD4	HECT domain E3 ubiquitin protein ligase 4
chr14	99722213	99722414	202	*	Intron (ENST00000261835.8/ENSG00000036530.9, intron 12 of 14)	14	99717683	99722007	4325	1	ENSG00000036530.9	ENST00000556822.1	4530	10858	CYP46A1	cytochrome P450 family 46 subfamily A member 1
chr17	16427097	16427298	202	*	Promoter (<=1kb)	17	16427474	16428719	1246	1	ENSG00000239203.1	ENST00000441875.1	-176	NA	NA	NA
chr3	69051023	69051224	202	*	Promoter (1-2kb)	3	69023077	69052290	29214	2	ENSG00000144747.17	ENST00000488010.5	1066	7110	TMF1	TATA element modulatory factor 1
chr9	38151316	38151517	202	*	Distal Intergenic	9	38147428	38147561	134	1	ENSG00000200026.1	ENST00000363156.1	3888	NA	NA	NA
chr9	125424052	125424253	202	*	Promoter (1-2kb)	9	125426169	125438509	12341	1	ENSG00000287782.1	ENST00000655188.1	-1916	NA	NA	NA
chr3	194975559	194975760	202	*	Distal Intergenic	3	195069593	195087372	17780	2	ENSG00000173950.16	ENST00000460582.1	111612	152002	XXYLT1	xyloside xylosyltransferase 1
chr10	72043549	72043750	202	*	Distal Intergenic	10	72053294	72054037	744	2	ENSG00000272988.1	ENST00000609403.1	10287	NA	NA	NA
chr16	67529728	67529929	202	*	Promoter (<=1kb)	16	67529791	67538996	9206	1	ENSG00000039523.20	ENST00000566920.5	0	79567	RIPOR1	RHO family interacting cell polarization regulator 1
chr6	75281735	75281936	202	*	Promoter (2-3kb)	6	75252964	75284014	31051	2	ENSG00000112697.17	ENST00000674151.1	2078	55754	TMEM30A	transmembrane protein 30A
chr6	92714399	92714600	202	*	Distal Intergenic	6	92723003	92723829	827	2	ENSG00000220908.2	ENST00000404689.2	9229	NA	NA	NA
chr1	13952764	13952965	202	*	Intron (ENST00000636564.1/ENSG00000189337.17, intron 1 of 2)	1	13892792	15118043	1225252	1	ENSG00000189337.17	ENST00000636203.1	59972	23254	KAZN	kazrin, periplakin interacting protein
chr1	159015605	159015806	202	*	Promoter (<=1kb)	1	159015673	159018376	2704	1	ENSG00000163565.19	ENST00000567661.5	0	3428	IFI16	interferon gamma inducible protein 16
chr1	7652818	7653019	202	*	Intron (ENST00000303635.12/ENSG00000171735.19, intron 7 of 22)	1	7693124	7694844	1721	2	ENSG00000270171.1	ENST00000602640.1	41825	NA	NA	NA
chr17	80211822	80212023	202	*	Promoter (<=1kb)	17	80210397	80212218	1822	2	ENSG00000181523.13	ENST00000576856.1	195	6448	SGSH	N-sulfoglucosamine sulfohydrolase
chr5	177452973	177453174	202	*	Intron (ENST00000507881.5/ENSG00000131188.12, intron 1 of 2)	5	177448334	177456268	7935	1	ENSG00000131188.12	ENST00000510492.1	4639	80758	PRR7	proline rich 7, synaptic
chr17	57945975	57946176	202	*	Intron (ENST00000577830.6/ENSG00000180891.13, intron 1 of 10)	17	57863272	57955257	91986	2	ENSG00000180891.13	ENST00000577840.5	9081	404093	CUEDC1	CUE domain containing 1
chr1	4007623	4007824	202	*	Intron (ENST00000642026.2/ENSG00000284668.2, intron 2 of 2)	1	4012921	4019508	6588	2	ENSG00000284703.1	ENST00000642139.1	11684	NA	NA	NA
chr14	35479448	35479649	202	*	Distal Intergenic	14	35468272	35469330	1059	1	ENSG00000259105.1	ENST00000555161.1	11176	100132142	RPS3AP4	RPS3A pseudogene 4
chr17	39245297	39245498	202	*	Promoter (1-2kb)	17	39243963	39250818	6856	1	ENSG00000265460.6	ENST00000580264.1	1334	NA	NA	NA
chr2	223045407	223045608	202	*	Distal Intergenic	2	223051814	223055637	3824	1	ENSG00000152049.6	ENST00000281830.3	-6206	23704	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4
chr20	44724037	44724238	202	*	Promoter (<=1kb)	20	44723657	44728509	4853	1	ENSG00000064205.11	ENST00000471629.1	380	8839	CCN5	cellular communication network factor 5
chr22	28865432	28865633	202	*	Distal Intergenic	22	28883572	29057488	173917	1	ENSG00000183579.16	ENST00000544604.7	-17939	84133	ZNRF3	zinc and ring finger 3
chr9	121689908	121690109	202	*	Intron (ENST00000394340.7/ENSG00000136848.17, intron 2 of 5)	9	121699370	121785528	86159	1	ENSG00000136848.17	ENST00000373782.7	-9261	153090	DAB2IP	DAB2 interacting protein
chr1	185526378	185526579	202	*	Distal Intergenic	1	185518651	185520986	2336	1	ENSG00000279401.1	ENST00000622958.1	7727	NA	NA	NA
chr16	50273154	50273355	202	*	Promoter (<=1kb)	16	50274131	50298981	24851	1	ENSG00000121281.13	ENST00000563677.1	-776	113	ADCY7	adenylate cyclase 7
chr2	27078000	27078201	202	*	Promoter (<=1kb)	2	27078615	27086403	7789	1	ENSG00000138080.14	ENST00000380320.9	-414	11117	EMILIN1	elastin microfibril interfacer 1
chr14	21557384	21557585	202	*	Distal Intergenic	14	21563819	21565084	1266	1	ENSG00000256737.1	ENST00000398583.3	-6234	NA	NA	NA
chr11	44850848	44851049	202	*	Intron (ENST00000533786.5/ENSG00000157570.12, intron 2 of 6)	11	44859603	44909839	50237	1	ENSG00000157570.12	ENST00000520837.5	-8554	90139	TSPAN18	tetraspanin 18
chr11	57506629	57506830	202	*	Intron (ENST00000278426.8/ENSG00000149150.9, intron 2 of 14)	11	57487180	57501319	14140	2	ENSG00000149150.9	ENST00000525764.5	-5310	8501	SLC43A1	solute carrier family 43 member 1
chr12	82605211	82605412	202	*	Distal Intergenic	12	82673070	82686632	13563	2	ENSG00000286043.1	ENST00000651263.1	81220	NA	NA	NA
chr17	47188289	47188490	202	*	Promoter (<=1kb)	17	47157060	47188936	31877	2	ENSG00000004897.12	ENST00000528748.5	446	996	CDC27	cell division cycle 27
chr2	62010743	62010944	202	*	Intron (ENST00000472729.1/ENSG00000173163.10, intron 2 of 2)	2	62000979	62147247	146269	1	ENSG00000173163.10	ENST00000427417.1	9764	150684	COMMD1	copper metabolism domain containing 1
chr2	177703262	177703463	202	*	Exon (ENST00000653062.1/ENSG00000229941.6, exon 3 of 3)	2	177698490	177723289	24800	1	ENSG00000229941.6	ENST00000450227.1	4772	105373764	PDE11A-AS1	PDE11A antisense RNA 1
chr3	14399766	14399967	202	*	Promoter (2-3kb)	3	14402576	14411323	8748	1	ENSG00000131389.18	ENST00000622810.4	-2609	6533	SLC6A6	solute carrier family 6 member 6
chrY	15454153	15454354	202	*	Promoter (1-2kb)	24	15348662	15456074	107413	2	ENSG00000234620.1	ENST00000421058.1	1720	NA	NA	NA
chr17	64841159	64841360	202	*	Distal Intergenic	17	64782719	64837154	54436	2	ENSG00000214176.9	ENST00000582986.5	-4005	NA	NA	NA
chr19	40739088	40739289	202	*	Promoter (2-3kb)	19	40740862	40741680	819	2	ENSG00000188493.15	ENST00000594163.1	2391	284325	C19orf54	chromosome 19 open reading frame 54
chr22	32433849	32434050	202	*	Intron (ENST00000300399.8/ENSG00000184459.9, intron 10 of 16)	22	32407879	32412248	4370	2	ENSG00000100220.12	ENST00000463455.1	-21601	51493	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
chr11	30206580	30206781	202	*	Intron (ENST00000662729.1/ENSG00000254532.2, intron 3 of 4)	11	30231014	30235194	4181	1	ENSG00000131808.11	ENST00000254122.8	-24233	2488	FSHB	follicle stimulating hormone subunit beta
chr2	40482507	40482708	202	*	Intron (ENST00000403092.5/ENSG00000183023.18, intron 1 of 10)	2	40430020	40453438	23419	2	ENSG00000183023.18	ENST00000455476.5	-29069	6546	SLC8A1	solute carrier family 8 member A1
chr9	121625082	121625283	202	*	Intron (ENST00000394340.7/ENSG00000136848.17, intron 1 of 5)	9	121651594	121785530	133937	1	ENSG00000136848.17	ENST00000408936.7	-26311	153090	DAB2IP	DAB2 interacting protein
chr1	1781984	1782185	202	*	Promoter (1-2kb)	1	1779157	1780457	1301	2	ENSG00000008130.15	ENST00000480542.1	-1527	65220	NADK	NAD kinase
chr12	97222972	97223173	202	*	Distal Intergenic	12	97272692	97276209	3518	2	ENSG00000257920.1	ENST00000547515.1	53036	NA	NA	NA
chr22	35786709	35786910	202	*	Intron (ENST00000405409.6/ENSG00000100320.23, intron 2 of 11)	22	35744164	35778032	33869	2	ENSG00000100320.23	ENST00000495377.6	-8677	23543	RBFOX2	RNA binding fox-1 homolog 2
chr3	11553152	11553353	202	*	Intron (ENST00000446450.6/ENSG00000197548.12, intron 16 of 16)	3	11558470	11568924	10455	2	ENSG00000144560.15	ENST00000424529.6	15571	9686	VGLL4	vestigial like family member 4
chr4	3047686	3047887	202	*	Intron (ENST00000680239.1/ENSG00000197386.14, intron 1 of 66)	4	3044101	3044207	107	1	ENSG00000199335.1	ENST00000362465.1	3585	106481241	RNU6-204P	RNA, U6 small nuclear 204, pseudogene
chr3	127761424	127761625	202	*	Intron (ENST00000453507.6/ENSG00000074416.15, intron 3 of 6)	3	127721076	127784008	62933	2	ENSG00000074416.15	ENST00000493611.1	22383	11343	MGLL	monoglyceride lipase
chr11	3124077	3124278	202	*	Promoter (2-3kb)	11	3119547	3126594	7048	2	ENSG00000021762.20	ENST00000459995.5	2316	114879	OSBPL5	oxysterol binding protein like 5
chr1	15301956	15302157	202	*	Intron (ENST00000683790.1/ENSG00000142621.20, intron 6 of 33)	1	15305761	15330059	24299	1	ENSG00000142621.20	ENST00000375996.6	-3604	114827	FHAD1	forkhead associated phosphopeptide binding domain 1
chr1	145997215	145997416	202	*	Promoter (<=1kb)	1	145992435	145996579	4145	2	ENSG00000265972.6	ENST00000582401.6	-636	10628	TXNIP	thioredoxin interacting protein
chr17	17778389	17778590	202	*	Promoter (<=1kb)	17	17777781	17779094	1314	1	ENSG00000264167.1	ENST00000583598.1	608	NA	NA	NA
chr20	38840710	38840911	202	*	Promoter (2-3kb)	20	38838448	38895698	57251	1	ENSG00000101445.10	ENST00000463749.1	2262	26051	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
chr20	38939838	38940039	202	*	Intron (ENST00000619304.4/ENSG00000101447.15, intron 1 of 3)	20	38926417	38953106	26690	1	ENSG00000101447.15	ENST00000619850.2	13421	81610	FAM83D	family with sequence similarity 83 member D
chr5	100852989	100853190	202	*	Intron (ENST00000231461.10/ENSG00000113532.13, intron 4 of 4)	5	100816482	100816565	84	2	ENSG00000221263.1	ENST00000408336.1	-36424	100302288	MIR548P	microRNA 548p
chr6	3296293	3296494	202	*	Intron (ENST00000451246.2/ENSG00000180822.12, intron 2 of 2)	6	3273356	3284120	10765	2	ENSG00000137266.15	ENST00000482874.1	-12173	63027	SLC22A23	solute carrier family 22 member 23
chr6	15151254	15151455	202	*	Distal Intergenic	6	15112968	15113221	254	1	ENSG00000242989.3	ENST00000482163.3	38286	106479345	RN7SL332P	RNA, 7SL, cytoplasmic 332, pseudogene
chr14	95207618	95207819	202	*	Intron (ENST00000298912.9/ENSG00000165959.12, intron 8 of 12)	14	95191530	95210851	19322	2	ENSG00000165959.12	ENST00000556454.1	3032	79789	CLMN	calmin
chr1	21664847	21665048	202	*	Promoter (2-3kb)	1	21620041	21667681	47641	2	ENSG00000076864.20	ENST00000482984.5	2633	5909	RAP1GAP	RAP1 GTPase activating protein
chr12	111075909	111076110	202	*	Intron (ENST00000261726.11/ENSG00000111249.14, intron 1 of 21)	12	111099446	111295346	195901	1	ENSG00000111249.14	ENST00000397643.3	-23336	23316	CUX2	cut like homeobox 2
chr12	120850249	120850450	202	*	Intron (ENST00000353487.7/ENSG00000157837.16, intron 1 of 10)	12	120845110	120845647	538	2	ENSG00000213137.3	ENST00000392493.3	-4602	NA	NA	NA
chr15	74605861	74606062	202	*	Promoter (<=1kb)	15	74605582	74608727	3146	1	ENSG00000179335.20	ENST00000567992.1	279	1198	CLK3	CDC like kinase 3
chr19	41349173	41349374	202	*	Promoter (<=1kb)	19	41342021	41348341	6321	2	ENSG00000105329.11	ENST00000597453.1	-832	7040	TGFB1	transforming growth factor beta 1
chr4	152590907	152591108	202	*	Distal Intergenic	4	152613875	152614333	459	2	ENSG00000240669.1	ENST00000496058.1	23225	646737	RPS14P6	ribosomal protein S14 pseudogene 6
chr7	28711915	28712116	202	*	Intron (ENST00000396299.6/ENSG00000146592.17, intron 4 of 9)	7	28724300	28726731	2432	1	ENSG00000146592.17	ENST00000468813.1	-12184	9586	CREB5	cAMP responsive element binding protein 5
chr9	123660869	123661070	202	*	Intron (ENST00000473039.5/ENSG00000119522.16, intron 6 of 17)	9	123630396	123652291	21896	2	ENSG00000119522.16	ENST00000475615.1	-8578	57706	DENND1A	DENN domain containing 1A
chr16	31508564	31508765	202	*	Promoter (<=1kb)	16	31508471	31509256	786	1	ENSG00000260625.3	ENST00000569782.2	93	NA	NA	NA
chr20	49336042	49336243	202	*	Intron (ENST00000636663.1/ENSG00000283529.1, intron 4 of 4)	20	49318535	49371908	53374	1	ENSG00000283529.1	ENST00000637091.1	17507	NA	NA	NA
chr8	126871077	126871278	202	*	Intron (ENST00000645463.1/ENSG00000253438.4, intron 4 of 6)	8	126865908	127064901	198994	1	ENSG00000253438.4	ENST00000644627.1	5169	100750225	PCAT1	prostate cancer associated transcript 1
chr18	59088522	59088723	202	*	Distal Intergenic	18	59084011	59085918	1908	1	ENSG00000267215.2	ENST00000669170.1	4511	NA	NA	NA
chr20	47452873	47453074	202	*	Distal Intergenic	20	47478214	47479010	797	2	ENSG00000234075.1	ENST00000425552.1	25936	140716	RPL35AP	ribosomal protein L35a pseudogene
chr22	22884210	22884411	202	*	Promoter (1-2kb)	22	22886267	22886379	113	1	ENSG00000264824.1	ENST00000577998.1	-1856	100847006	MIR5571	microRNA 5571
chr22	27216997	27217198	202	*	Distal Intergenic	22	27223299	27224478	1180	2	ENSG00000233521.7	ENST00000650737.1	7280	105372978	LINC01638	long intergenic non-protein coding RNA 1638
chr7	101861338	101861539	202	*	Intron (ENST00000437600.9/ENSG00000257923.12, intron 1 of 22)	7	101822247	101824729	2483	2	ENSG00000259294.1	ENST00000560499.1	-36609	NA	NA	NA
chr1	13121932	13122133	202	*	Distal Intergenic	1	13115488	13116854	1367	2	ENSG00000275774.3	ENST00000621994.3	-5078	440563	HNRNPCL2	heterogeneous nuclear ribonucleoprotein C like 2
chr10	110156870	110157071	202	*	Distal Intergenic	10	110139214	110139426	213	2	ENSG00000226734.1	ENST00000449481.1	-17444	100874427	SNRPGP12	small nuclear ribonucleoprotein polypeptide G pseudogene 12
chr12	124688636	124688837	202	*	Distal Intergenic	12	124725524	124725934	411	1	ENSG00000279931.1	ENST00000624500.1	-36687	NA	NA	NA
chr17	51818040	51818241	202	*	Intron (ENST00000570565.5/ENSG00000154975.14, intron 3 of 8)	17	51761260	51763397	2138	2	ENSG00000279743.1	ENST00000625000.1	-54643	NA	NA	NA
chr22	24603219	24603420	202	*	Promoter (<=1kb)	22	24603235	24615071	11837	1	ENSG00000100031.19	ENST00000430289.5	0	2678	GGT1	gamma-glutamyltransferase 1
chr4	13067195	13067396	202	*	Distal Intergenic	4	13051342	13051411	70	1	ENSG00000283271.1	ENST00000636425.1	15853	NA	NA	NA
chr19	18609497	18609698	202	*	Promoter (1-2kb)	19	18599700	18607741	8042	2	ENSG00000006016.12	ENST00000593286.1	-1756	9244	CRLF1	cytokine receptor like factor 1
chr20	53537297	53537498	202	*	Distal Intergenic	20	53544615	53544725	111	1	ENSG00000206959.1	ENST00000384232.1	-7117	NA	NA	NA
chr1	26583973	26584174	202	*	Distal Intergenic	1	26593243	26593546	304	2	ENSG00000243905.3	ENST00000497096.3	9372	106481855	RN7SL679P	RNA, 7SL, cytoplasmic 679, pseudogene
chr1	221713018	221713219	202	*	Promoter (1-2kb)	1	221702427	221711816	9390	2	ENSG00000143507.18	ENST00000494642.1	-1202	11221	DUSP10	dual specificity phosphatase 10
chr1	235911081	235911282	202	*	Distal Intergenic	1	235915415	235915521	107	1	ENSG00000206803.1	ENST00000384076.1	-4133	106481485	RNU6-968P	RNA, U6 small nuclear 968, pseudogene
chr10	7414859	7415060	202	*	Distal Intergenic	10	7411599	7413467	1869	1	ENSG00000278982.1	ENST00000623134.1	3260	NA	NA	NA
chr7	13047125	13047326	202	*	Intron (ENST00000639998.1/ENSG00000229618.3, intron 3 of 7)	7	13101391	13102389	999	1	ENSG00000229618.3	ENST00000443947.1	-54065	NA	NA	NA
chr1	18652823	18653024	202	*	Intron (ENST00000420770.7/ENSG00000009709.12, intron 4 of 8)	1	18631524	18736102	104579	1	ENSG00000009709.12	ENST00000400661.3	21299	5081	PAX7	paired box 7
chr12	57892701	57892902	202	*	Promoter (<=1kb)	12	57892989	57893847	859	2	ENSG00000245651.3	ENST00000661434.1	945	283387	LOC283387	uncharacterized LOC283387
chr12	124291095	124291296	202	*	Promoter (1-2kb)	12	124289164	124316022	26859	1	ENSG00000178882.15	ENST00000324038.6	1931	144347	RFLNA	refilin A
chr16	57914895	57915096	202	*	Promoter (2-3kb)	16	57897856	57911901	14046	2	ENSG00000070729.14	ENST00000569643.1	-2994	1258	CNGB1	cyclic nucleotide gated channel subunit beta 1
chr16	84817661	84817862	202	*	Promoter (2-3kb)	16	84819985	84838551	18567	1	ENSG00000103196.12	ENST00000566151.1	-2123	83716	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2
chr22	44544224	44544425	202	*	Distal Intergenic	22	44566965	44568247	1283	1	ENSG00000215333.3	ENST00000435622.1	-22540	642448	KRT18P23	keratin 18 pseudogene 23
chr7	107090536	107090737	202	*	Promoter (<=1kb)	7	107091676	107146462	54787	1	ENSG00000005249.13	ENST00000488792.1	-939	5577	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
chr15	70200264	70200465	202	*	Promoter (1-2kb)	15	70195638	70198509	2872	2	ENSG00000259252.1	ENST00000561310.1	-1755	NA	NA	NA
chr3	51679493	51679694	202	*	Promoter (1-2kb)	3	51681461	51704317	22857	1	ENSG00000164081.13	ENST00000463857.1	-1767	51368	TEX264	testis expressed 264, ER-phagy receptor
chr3	133833920	133834121	202	*	Intron (ENST00000285208.9/ENSG00000154917.11, intron 7 of 7)	3	133811124	133825772	14649	1	ENSG00000144867.13	ENST00000466636.1	22796	58477	SRPRB	SRP receptor subunit beta
chr4	77587010	77587211	202	*	Intron (ENST00000286758.4/ENSG00000156234.8, intron 1 of 4)	4	77605820	77611834	6015	1	ENSG00000156234.8	ENST00000682537.1	-18609	10563	CXCL13	C-X-C motif chemokine ligand 13
chr9	114503968	114504169	202	*	Promoter (<=1kb)	9	114503551	114504339	789	2	ENSG00000095397.16	ENST00000480518.1	170	25861	WHRN	whirlin
chr1	58444290	58444491	202	*	Intron (ENST00000485760.5/ENSG00000173406.16, intron 3 of 20)	1	58462552	58506199	43648	2	ENSG00000162600.12	ENST00000460671.1	61708	115209	OMA1	OMA1 zinc metallopeptidase
chr14	92927711	92927912	202	*	Promoter (1-2kb)	14	92926101	92927589	1489	1	ENSG00000100604.13	ENST00000556098.1	1610	1113	CHGA	chromogranin A
chr16	85577903	85578104	202	*	Intron (ENST00000637419.1/ENSG00000131149.19, intron 2 of 2)	16	85580009	85583571	3563	2	ENSG00000270124.1	ENST00000602862.1	5467	NA	NA	NA
chr17	47205587	47205788	202	*	Intron (ENST00000571981.5/ENSG00000198336.9, intron 1 of 6)	17	47209035	47223658	14624	1	ENSG00000198336.9	ENST00000572316.5	-3247	4635	MYL4	myosin light chain 4
chr19	14261765	14261966	202	*	Intron (ENST00000592263.1/ENSG00000267723.1, intron 4 of 4)	19	14267807	14269377	1571	2	ENSG00000267406.1	ENST00000589512.1	7411	NA	NA	NA
chr19	35320190	35320391	202	*	Promoter (<=1kb)	19	35319371	35336166	16796	1	ENSG00000012124.17	ENST00000601414.5	819	933	CD22	CD22 molecule
chr20	986946	987147	202	*	Intron (ENST00000217260.9/ENSG00000101282.9, intron 1 of 4)	20	960254	1002264	42011	2	ENSG00000101282.9	ENST00000400634.2	15117	343637	RSPO4	R-spondin 4
chr5	151007006	151007207	202	*	Distal Intergenic	5	151020438	151028992	8555	1	ENSG00000211445.12	ENST00000622181.4	-13231	2878	GPX3	glutathione peroxidase 3
chr5	159450950	159451151	202	*	Exon (ENST00000635333.1/ENSG00000249738.10, exon 8 of 8)	5	159448556	159466276	17721	2	ENSG00000253298.2	ENST00000518418.1	15125	285627	LINC01845	long intergenic non-protein coding RNA 1845
chr11	73980209	73980410	202	*	Promoter (<=1kb)	11	73978281	73980938	2658	2	ENSG00000175567.11	ENST00000539764.1	528	7351	UCP2	uncoupling protein 2
chr12	108667459	108667660	202	*	Promoter (<=1kb)	12	108668448	108668508	61	1	ENSG00000238457.1	ENST00000459456.1	-788	106480827	RNU7-169P	RNA, U7 small nuclear 169 pseudogene
chr12	109652337	109652538	202	*	Distal Intergenic	12	109662863	109663183	321	2	ENSG00000200794.1	ENST00000363924.1	10645	106479206	RN7SKP250	RN7SK pseudogene 250
chr1	12150895	12151096	202	*	Distal Intergenic	1	12166943	12167038	96	1	ENSG00000283789.1	ENST00000622420.1	-15847	102465836	MIR7846	microRNA 7846
chr1	41518564	41518765	202	*	Intron (ENST00000643665.1/ENSG00000127124.16, intron 5 of 7)	1	41535443	41535868	426	1	ENSG00000230881.1	ENST00000440249.1	-16678	NA	NA	NA
chr4	1899417	1899618	202	*	Promoter (<=1kb)	4	1899218	1948818	49601	1	ENSG00000109685.19	ENST00000503128.5	199	7468	NSD2	nuclear receptor binding SET domain protein 2
chr1	22184485	22184686	202	*	Distal Intergenic	1	22127474	22143969	16496	2	ENSG00000162552.15	ENST00000441048.1	-40516	54361	WNT4	Wnt family member 4
chr10	101899007	101899208	202	*	Intron (ENST00000370033.9/ENSG00000120029.13, intron 23 of 25)	10	101845599	101889736	44138	2	ENSG00000120029.13	ENST00000495001.1	-9271	79591	ARMH3	armadillo like helical domain containing 3
chr12	108148771	108148972	202	*	Intron (ENST00000547525.6/ENSG00000075035.10, intron 1 of 8)	12	108131781	108195583	63803	1	ENSG00000075035.10	ENST00000551734.1	16990	9671	WSCD2	WSC domain containing 2
chr3	61932570	61932771	202	*	Intron (ENST00000474889.6/ENSG00000144724.20, intron 2 of 29)	3	62118300	62118510	211	2	ENSG00000252184.1	ENST00000516375.1	185739	106480201	RNU2-10P	RNA, U2 small nuclear 10, pseudogene
chr4	140566692	140566893	202	*	Promoter (2-3kb)	4	140559431	140568961	9531	2	ENSG00000109424.4	ENST00000262999.4	2068	7350	UCP1	uncoupling protein 1
chr9	121949459	121949660	202	*	Intron (ENST00000321582.11/ENSG00000175764.16, intron 6 of 8)	9	121884636	121963719	79084	2	ENSG00000237548.1	ENST00000411790.1	14059	NA	NA	NA
chr17	76992721	76992922	202	*	Distal Intergenic	17	77014880	77015138	259	1	ENSG00000276202.1	ENST00000614073.1	-21958	NA	NA	NA
chr12	68576178	68576379	202	*	Promoter (<=1kb)	12	68575858	68576136	279	2	ENSG00000274459.1	ENST00000612077.1	-42	NA	NA	NA
chr3	73351906	73352107	202	*	Distal Intergenic	3	73384470	73388146	3677	2	ENSG00000121440.15	ENST00000478209.1	36039	23024	PDZRN3	PDZ domain containing ring finger 3
chr1	39272266	39272467	202	*	Intron (ENST00000361689.7/ENSG00000127603.31, intron 6 of 93)	1	39268527	39357775	89249	1	ENSG00000127603.31	ENST00000530262.5	3739	23499	MACF1	microtubule actin crosslinking factor 1
chr17	34409407	34409608	202	*	Distal Intergenic	17	34360328	34363233	2906	2	ENSG00000108702.4	ENST00000225842.4	-46174	6346	CCL1	C-C motif chemokine ligand 1
chr9	113545795	113545996	202	*	Intron (ENST00000374140.6/ENSG00000138835.22, intron 20 of 25)	9	113536611	113541594	4984	1	ENSG00000138835.22	ENST00000492676.1	9184	5998	RGS3	regulator of G protein signaling 3
chr16	15789004	15789205	202	*	Intron (ENST00000300036.6/ENSG00000133392.18, intron 4 of 40)	16	15790975	15792717	1743	2	ENSG00000280429.1	ENST00000624545.1	3512	NA	NA	NA
chr1	17224567	17224768	202	*	Promoter (1-2kb)	1	17223487	17226158	2672	1	ENSG00000142623.11	ENST00000483501.1	1080	29943	PADI1	peptidyl arginine deiminase 1
chr21	36298166	36298367	202	*	Promoter (2-3kb)	21	36295173	36295702	530	2	ENSG00000214867.3	ENST00000399149.2	-2464	NA	NA	NA
chr8	125636960	125637161	202	*	Distal Intergenic	8	125648327	125955592	307266	1	ENSG00000286122.1	ENST00000651999.1	-11166	NA	NA	NA
chr12	111392542	111392743	202	*	Intron (ENST00000552663.2/ENSG00000257595.3, intron 2 of 2)	12	111396835	111403307	6473	1	ENSG00000257595.3	ENST00000548846.1	-4092	105369984	LINC02356	long intergenic non-protein coding RNA 2356
chr14	21868436	21868637	202	*	Promoter (<=1kb)	14	21868839	21869365	527	1	ENSG00000211788.2	ENST00000390436.2	-202	28671	TRAV13-1	T cell receptor alpha variable 13-1
chr17	70416217	70416418	202	*	Distal Intergenic	17	70312831	70368916	56086	2	ENSG00000267109.1	ENST00000592809.1	-47301	NA	NA	NA
chr2	155145853	155146054	202	*	Distal Intergenic	2	155089439	155089538	100	2	ENSG00000223197.1	ENST00000411265.1	-56315	106480628	RNU6-1001P	RNA, U6 small nuclear 1001, pseudogene
chr2	240364285	240364486	202	*	Distal Intergenic	2	240435663	240468076	32414	1	ENSG00000063660.9	ENST00000264039.7	-71177	2817	GPC1	glypican 1
chr20	60474514	60474715	202	*	Intron (ENST00000668055.1/ENSG00000228340.6, intron 3 of 4)	20	60478111	60478181	71	1	ENSG00000266140.1	ENST00000581943.1	-3396	100616362	MIR4533	microRNA 4533
chr22	23987493	23987694	202	*	Intron (ENST00000437021.2/ENSG00000224205.2, intron 2 of 4)	22	23976872	23991421	14550	2	ENSG00000224205.2	ENST00000437021.2	3727	NA	NA	NA
chr5	77963905	77964106	202	*	Distal Intergenic	5	77958243	77959092	850	1	ENSG00000287162.1	ENST00000658162.1	5662	101929154	LOC101929154	uncharacterized LOC101929154
chr6	34592728	34592929	202	*	Intron (ENST00000374023.8/ENSG00000196821.10, intron 4 of 4)	6	34576258	34576656	399	2	ENSG00000196114.3	ENST00000339867.4	-16072	NA	NA	NA
chrX	150896781	150896982	202	*	Promoter (1-2kb)	23	150814900	150898609	83710	2	ENSG00000102181.21	ENST00000491877.1	1627	83692	CD99L2	CD99 molecule like 2
chr16	17135563	17135764	202	*	Promoter (1-2kb)	16	17134504	17138736	4233	1	ENSG00000261448.1	ENST00000567344.1	1059	102723692	LOC102723692	uncharacterized LOC102723692
chr14	92728730	92728931	202	*	Intron (ENST00000555699.5/ENSG00000100600.15, intron 2 of 11)	14	92703822	92717459	13638	2	ENSG00000100600.15	ENST00000555169.1	-11271	5641	LGMN	legumain
chr22	35588093	35588294	202	*	Distal Intergenic	22	35606764	35615713	8950	2	ENSG00000198125.13	ENST00000401702.5	27419	4151	MB	myoglobin
