seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr10	86198532	86198733	202	*	Intron (ENST00000327946.12/ENSG00000182771.19, intron 3 of 15)	10	86264694	86264788	95	2	ENSG00000199104.2	ENST00000362234.2	66055	442911	MIR346	microRNA 346
chr11	65486664	65486865	202	*	Promoter (<=1kb)	11	65487242	65487806	565	2	ENSG00000279243.3	ENST00000660598.1	941	NA	NA	NA
chr11	57778724	57778925	202	*	Promoter (2-3kb)	11	57781603	57796584	14982	1	ENSG00000198561.16	ENST00000530068.5	-2678	1500	CTNND1	catenin delta 1
chr15	78424794	78424995	202	*	Distal Intergenic	15	78437431	78465264	27834	1	ENSG00000136381.13	ENST00000560840.5	-12436	3658	IREB2	iron responsive element binding protein 2
chr16	31004751	31004952	202	*	Intron (ENST00000215095.11/ENSG00000099365.11, intron 1 of 9)	16	30993082	31010396	17315	2	ENSG00000099365.11	ENST00000565419.2	5444	112755	STX1B	syntaxin 1B
chr20	31968404	31968605	202	*	Promoter (<=1kb)	20	31968151	32003387	35237	1	ENSG00000260903.3	ENST00000562532.3	253	343702	XKR7	XK related 7
chr3	192957495	192957696	202	*	Distal Intergenic	3	192796815	192917856	121042	2	ENSG00000180611.7	ENST00000392452.3	-39639	151963	MB21D2	Mab-21 domain containing 2
chr7	74033057	74033258	202	*	Intron (ENST00000445912.5/ENSG00000049540.18, intron 1 of 31)	7	74028188	74068700	40513	1	ENSG00000049540.18	ENST00000320399.10	4869	2006	ELN	elastin
chr8	25985448	25985649	202	*	Intron (ENST00000520164.6/ENSG00000221818.9, intron 6 of 15)	8	25844362	26041488	197127	2	ENSG00000221818.9	ENST00000408929.7	55839	64641	EBF2	EBF transcription factor 2
chr11	74685431	74685632	202	*	Promoter (<=1kb)	11	74685224	74685505	282	1	ENSG00000223202.1	ENST00000411270.1	207	106479227	RN7SKP297	RN7SK pseudogene 297
chr1	222788390	222788591	202	*	Distal Intergenic	1	222743356	222773149	29794	2	ENSG00000287684.1	ENST00000654074.1	-15241	NA	NA	NA
chr16	57656686	57656887	202	*	Intron (ENST00000564907.5/ENSG00000205336.14, intron 9 of 13)	16	57653231	57660855	7625	1	ENSG00000205336.14	ENST00000565391.1	3455	9289	ADGRG1	adhesion G protein-coupled receptor G1
chr11	125178068	125178269	202	*	Intron (ENST00000530517.5/ENSG00000165495.16, intron 1 of 11)	11	125184187	125367880	183694	1	ENSG00000165495.16	ENST00000531212.5	-5918	63876	PKNOX2	PBX/knotted 1 homeobox 2
chr12	122054414	122054615	202	*	Intron (ENST00000538010.5/ENSG00000110987.9, intron 4 of 5)	12	122063306	122068616	5311	1	ENSG00000256546.2	ENST00000538790.1	-8691	100506691	LOC100506691	uncharacterized LOC100506691
chr2	159190110	159190311	202	*	Intron (ENST00000263635.8/ENSG00000115183.15, intron 16 of 26)	2	159186835	159186901	67	1	ENSG00000275141.1	ENST00000621977.1	3275	102465535	MIR6888	microRNA 6888
chr4	17068099	17068300	202	*	Intron (ENST00000511735.1/ENSG00000249998.1, intron 1 of 2)	4	16973275	17073903	100629	2	ENSG00000249998.1	ENST00000511735.1	5603	NA	NA	NA
chr9	107102304	107102505	202	*	Promoter (<=1kb)	9	107102044	107102872	829	2	ENSG00000230782.1	ENST00000418656.1	367	340512	LOC340512	uncharacterized LOC340512
chr7	5603706	5603907	202	*	Promoter (<=1kb)	7	5602872	5606654	3783	1	ENSG00000075618.18	ENST00000473330.1	834	6624	FSCN1	fascin actin-bundling protein 1
chr10	77464550	77464751	202	*	Intron (ENST00000639601.1/ENSG00000156113.24, intron 1 of 27)	10	77433572	77433782	211	2	ENSG00000228092.1	ENST00000426313.1	-30768	106480268	COX6CP15	cytochrome c oxidase subunit 6C pseudogene 15
chr1	18161820	18162021	202	*	Intron (ENST00000251296.4/ENSG00000117154.12, intron 1 of 9)	1	18166929	18179346	12418	2	ENSG00000230035.2	ENST00000419667.2	17325	NA	NA	NA
chr11	424307	424508	202	*	Intron (ENST00000526142.5/ENSG00000185101.13, intron 5 of 10)	11	420929	421286	358	2	ENSG00000185101.13	ENST00000525804.1	-3021	338440	ANO9	anoctamin 9
chr11	109439161	109439362	202	*	Intron (ENST00000532992.5/ENSG00000255028.5, intron 3 of 4)	11	109422190	109429167	6978	1	ENSG00000185742.7	ENST00000327419.7	16971	399947	C11orf87	chromosome 11 open reading frame 87
chr6	40732309	40732510	202	*	Distal Intergenic	6	40713411	40715363	1953	2	ENSG00000237947.1	ENST00000438818.1	-16946	NA	NA	NA
chrX	150896756	150896957	202	*	Promoter (1-2kb)	23	150814900	150898609	83710	2	ENSG00000102181.21	ENST00000491877.1	1652	83692	CD99L2	CD99 molecule like 2
chr12	111396927	111397128	202	*	Promoter (<=1kb)	12	111396835	111403307	6473	1	ENSG00000257595.3	ENST00000548846.1	92	105369984	LINC02356	long intergenic non-protein coding RNA 2356
chr16	26127569	26127770	202	*	Intron (ENST00000331351.6/ENSG00000182601.7, intron 1 of 1)	16	26062750	26063097	348	2	ENSG00000237140.2	ENST00000426640.2	-64472	NA	NA	NA
chr8	103336601	103336802	202	*	Distal Intergenic	8	103319392	103320106	715	2	ENSG00000286337.1	ENST00000663005.1	-16495	NA	NA	NA
chr9	130213103	130213304	202	*	Intron (ENST00000372398.6/ENSG00000107130.10, intron 2 of 7)	9	130200432	130233375	32944	1	ENSG00000107130.10	ENST00000630865.1	12671	23413	NCS1	neuronal calcium sensor 1
chr1	180909764	180909965	202	*	Promoter (1-2kb)	1	180907801	180908942	1142	1	ENSG00000225857.5	ENST00000422858.1	1963	NA	NA	NA
chr16	51052449	51052650	202	*	Downstream (2-3kb)	16	51054728	51056399	1672	2	ENSG00000260620.1	ENST00000569009.1	3749	NA	NA	NA
chr18	50132293	50132494	202	*	Intron (ENST00000285039.12/ENSG00000167306.20, intron 1 of 39)	18	50126499	50126563	65	2	ENSG00000283343.1	ENST00000636981.1	-5730	100422865	MIR4320	microRNA 4320
chr1	94100347	94100548	202	*	Intron (ENST00000370225.4/ENSG00000198691.13, intron 5 of 49)	1	94045637	94121125	75489	2	ENSG00000198691.13	ENST00000649773.1	20577	24	ABCA4	ATP binding cassette subfamily A member 4
chr12	121640683	121640884	202	*	Intron (ENST00000617316.2/ENSG00000276045.3, intron 2 of 2)	12	121626816	121641533	14718	1	ENSG00000276045.3	ENST00000611718.1	13867	84876	ORAI1	ORAI calcium release-activated calcium modulator 1
chr20	38930281	38930482	202	*	Intron (ENST00000619304.4/ENSG00000101447.15, intron 1 of 3)	20	38926417	38953106	26690	1	ENSG00000101447.15	ENST00000619850.2	3864	81610	FAM83D	family with sequence similarity 83 member D
chr14	67987659	67987860	202	*	Intron (ENST00000479335.5/ENSG00000182185.18, intron 8 of 11)	14	68000279	68497257	496979	1	ENSG00000182185.18	ENST00000557045.5	-12419	5890	RAD51B	RAD51 paralog B
chr1	60892691	60892892	202	*	Intron (ENST00000371191.5/ENSG00000162599.17, intron 1 of 10)	1	60659634	60868009	208376	2	ENSG00000231252.3	ENST00000667362.1	-24682	101926964	LOC101926964	uncharacterized LOC101926964
chr10	77673617	77673818	202	*	Distal Intergenic	10	76877167	77638369	761203	2	ENSG00000156113.24	ENST00000372443.6	-35248	3778	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
chr19	46422439	46422640	202	*	Downstream (2-3kb)	19	46424697	46428936	4240	2	ENSG00000277531.3	ENST00000617053.3	6296	NA	NA	NA
chr20	856372	856573	202	*	Intron (ENST00000505691.2/ENSG00000125898.13, intron 1 of 1)	20	845124	857463	12340	1	ENSG00000125898.13	ENST00000505691.2	11248	83541	FAM110A	family with sequence similarity 110 member A
chr4	165169896	165170097	202	*	Intron (ENST00000506087.5/ENSG00000170088.14, intron 2 of 6)	4	165207561	165323147	115587	1	ENSG00000109466.14	ENST00000226725.11	-37464	11275	KLHL2	kelch like family member 2
chr8	133765255	133765456	202	*	Distal Intergenic	8	133771409	133814537	43129	1	ENSG00000253561.1	ENST00000517695.1	-5953	NA	NA	NA
chr17	17714944	17715145	202	*	Intron (ENST00000353383.6/ENSG00000108557.19, intron 1 of 5)	17	17682495	17793143	110649	1	ENSG00000108557.19	ENST00000471135.2	32449	10743	RAI1	retinoic acid induced 1
chr2	8613726	8613927	202	*	Intron (ENST00000425678.1/ENSG00000231083.1, intron 1 of 2)	2	8600892	8622942	22051	2	ENSG00000231083.1	ENST00000425678.1	9015	NA	NA	NA
chr4	8048366	8048567	202	*	Intron (ENST00000676532.1/ENSG00000163995.21, intron 8 of 20)	4	8020213	8041436	21224	2	ENSG00000163995.21	ENST00000515079.1	-6930	84448	ABLIM2	actin binding LIM protein family member 2
chr4	65658623	65658824	202	*	Intron (ENST00000273854.7/ENSG00000145242.14, intron 1 of 17)	4	65323928	65669935	346008	2	ENSG00000145242.14	ENST00000354839.8	11111	2044	EPHA5	EPH receptor A5
chr8	40731440	40731641	202	*	Intron (ENST00000297737.11/ENSG00000165061.15, intron 3 of 6)	8	40674364	40697337	22974	2	ENSG00000165061.15	ENST00000519806.1	-34103	79698	ZMAT4	zinc finger matrin-type 4
chr2	132623548	132623749	202	*	Intron (ENST00000329321.4/ENSG00000183840.7, intron 1 of 1)	2	132604441	132646554	42114	1	ENSG00000183840.7	ENST00000470071.1	19107	2863	GPR39	G protein-coupled receptor 39
chr11	48056892	48057093	202	*	Intron (ENST00000613246.4/ENSG00000149177.13, intron 1 of 24)	11	48044804	48121147	76344	1	ENSG00000149177.13	ENST00000526550.1	12088	5795	PTPRJ	protein tyrosine phosphatase receptor type J
chr15	78836415	78836616	202	*	Intron (ENST00000379535.8/ENSG00000185787.15, intron 1 of 12)	15	78831041	78832021	981	1	ENSG00000288561.1	ENST00000674105.1	5374	390614	LOC390614	relaxin family peptide receptor 3 pseudogene
chr2	26527234	26527435	202	*	Intron (ENST00000272371.7/ENSG00000115155.19, intron 3 of 46)	2	26457204	26558678	101475	2	ENSG00000115155.19	ENST00000403946.7	31243	9381	OTOF	otoferlin
chr17	36921738	36921939	202	*	Intron (ENST00000616341.1/ENSG00000277268.2, intron 1 of 2)	17	36907063	36933243	26181	2	ENSG00000277268.2	ENST00000664845.1	11304	102723471	LHX1-DT	LHX1 divergent transcript
chr14	94376501	94376702	202	*	Downstream (<1kb)	14	94378373	94383246	4874	2	ENSG00000197249.14	ENST00000489769.1	6544	5265	SERPINA1	serpin family A member 1
chr1	27494430	27494631	202	*	Distal Intergenic	1	27404230	27490167	85938	2	ENSG00000158195.11	ENST00000618852.5	-4263	10163	WASF2	WASP family member 2
chr16	66469187	66469388	202	*	Promoter (<=1kb)	16	66469714	66485503	15790	1	ENSG00000166546.14	ENST00000564819.5	-326	146227	BEAN1	brain expressed associated with NEDD4 1
chr3	139706209	139706410	202	*	Intron (ENST00000658348.1/ENSG00000248932.6, intron 5 of 6)	3	139688403	139689342	940	2	ENSG00000250543.1	ENST00000506934.1	-16867	NA	NA	NA
chr9	78327458	78327659	202	*	Intron (ENST00000376588.4/ENSG00000135069.14, intron 7 of 8)	9	78297143	78329454	32312	1	ENSG00000135069.14	ENST00000347159.6	30315	29968	PSAT1	phosphoserine aminotransferase 1
chr14	68606743	68606944	202	*	Intron (ENST00000487861.5/ENSG00000182185.18, intron 10 of 10)	14	68605396	68611732	6337	2	ENSG00000287385.1	ENST00000661958.1	4788	107984016	LOC107984016	uncharacterized LOC107984016
chr8	125442566	125442767	202	*	Distal Intergenic	8	125433546	125437191	3646	1	ENSG00000173334.4	ENST00000519576.1	9020	10221	TRIB1	tribbles pseudokinase 1
chr12	107349469	107349670	202	*	Intron (ENST00000420571.6/ENSG00000151136.15, intron 1 of 14)	12	107374747	107374827	81	1	ENSG00000200897.1	ENST00000364027.1	-25077	NA	NA	NA
chr17	74941198	74941399	202	*	Exon (ENST00000328801.6/ENSG00000182938.7, exon 2 of 7)	17	74935898	74949992	14095	1	ENSG00000182938.7	ENST00000328801.6	5300	347741	OTOP3	otopetrin 3
chr22	27280423	27280624	202	*	Intron (ENST00000449126.1/ENSG00000233574.1, intron 1 of 2)	22	27276240	27286349	10110	1	ENSG00000233574.1	ENST00000449126.1	4183	NA	NA	NA
chr9	119536569	119536770	202	*	Distal Intergenic	9	119495375	119524125	28751	1	ENSG00000260970.1	ENST00000565320.1	41194	NA	NA	NA
chr20	59460908	59461109	202	*	Promoter (<=1kb)	20	59460619	59460837	219	2	ENSG00000233686.3	ENST00000485427.1	-71	128615	PIEZO1P1	piezo type mechanosensitive ion channel component 1 pseudogene 1
chr12	124394797	124394998	202	*	Intron (ENST00000405201.5/ENSG00000196498.13, intron 16 of 46)	12	124372460	124388824	16365	2	ENSG00000196498.13	ENST00000448614.1	-5973	9612	NCOR2	nuclear receptor corepressor 2
chr17	43457076	43457277	202	*	Distal Intergenic	17	43445507	43445613	107	1	ENSG00000252279.1	ENST00000516470.1	11569	106481306	RNU6-406P	RNA, U6 small nuclear 406, pseudogene
chr2	96996584	96996785	202	*	Distal Intergenic	2	97000436	97001593	1158	2	ENSG00000275094.1	ENST00000615161.1	4808	100420569	LOC100420569	ribosomal L24 domain containing 1 pseudogene
chr22	27275614	27275815	202	*	Promoter (<=1kb)	22	27276240	27286349	10110	1	ENSG00000233574.1	ENST00000449126.1	-425	NA	NA	NA
chr1	36696029	36696230	202	*	Distal Intergenic	1	36703953	36710582	6630	1	ENSG00000284705.1	ENST00000641463.1	-7723	NA	NA	NA
chr10	124047535	124047736	202	*	Intron (ENST00000346248.7/ENSG00000182022.18, intron 1 of 7)	10	124021082	124038619	17538	2	ENSG00000182022.18	ENST00000476765.1	-8916	51363	CHST15	carbohydrate sulfotransferase 15
chr17	45899384	45899585	202	*	Intron (ENST00000680674.1/ENSG00000186868.17, intron 1 of 10)	17	45895783	45898798	3016	1	ENSG00000279685.2	ENST00000624111.2	3601	100130148	MAPT-IT1	MAPT intronic transcript 1
chr19	920664	920865	202	*	3' UTR	19	917503	920748	3246	1	ENSG00000116014.10	ENST00000606939.2	3161	84634	KISS1R	KISS1 receptor
chr19	2285433	2285634	202	*	Intron (ENST00000621615.1/ENSG00000273734.1, intron 1 of 7)	19	2274631	2282175	7545	2	ENSG00000188305.6	ENST00000342063.5	-3258	374872	PEAK3	PEAK family member 3
chr22	29218764	29218965	202	*	Intron (ENST00000334018.11/ENSG00000186998.16, intron 3 of 14)	22	29215577	29233667	18091	1	ENSG00000186998.16	ENST00000484039.5	3187	129080	EMID1	EMI domain containing 1
chr1	94855454	94855655	202	*	Promoter (<=1kb)	1	94843108	94855426	12319	2	ENSG00000224081.9	ENST00000532087.1	-28	101928079	SLC44A3-AS1	SLC44A3 antisense RNA 1
chr11	70233871	70234072	202	*	Distal Intergenic	11	70206291	70207390	1100	2	ENSG00000254721.1	ENST00000526174.1	-26481	NA	NA	NA
chr12	111155126	111155327	202	*	Intron (ENST00000261726.11/ENSG00000111249.14, intron 1 of 21)	12	111099446	111295346	195901	1	ENSG00000111249.14	ENST00000397643.3	55680	23316	CUX2	cut like homeobox 2
chr16	9745758	9745959	202	*	Distal Intergenic	16	9764839	9769228	4390	2	ENSG00000183454.18	ENST00000463531.1	23269	2903	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
chr7	68717257	68717458	202	*	Distal Intergenic	7	68723911	68724048	138	2	ENSG00000222428.1	ENST00000410496.1	6590	100873489	RNA5SP231	RNA, 5S ribosomal pseudogene 231
chr8	22136639	22136840	202	*	Downstream (1-2kb)	8	22114419	22133384	18966	2	ENSG00000168453.16	ENST00000680789.1	-3255	55806	HR	HR lysine demethylase and nuclear receptor corepressor
chr1	48675585	48675786	202	*	Intron (ENST00000371839.6/ENSG00000186094.17, intron 6 of 13)	1	48534173	48663244	129072	2	ENSG00000186094.17	ENST00000334103.11	-12341	84871	AGBL4	ATP/GTP binding protein like 4
chr11	116191157	116191358	202	*	Distal Intergenic	11	115951105	115951491	387	2	ENSG00000239600.1	ENST00000478870.1	-239666	NA	NA	NA
chr16	86764586	86764787	202	*	Promoter (<=1kb)	16	86764298	86771041	6744	1	ENSG00000287010.1	ENST00000658013.1	288	NA	NA	NA
chr2	190571004	190571205	202	*	Distal Intergenic	2	190553264	190553480	217	2	ENSG00000251935.1	ENST00000516126.1	-17524	106481815	RN7SKP179	RN7SK pseudogene 179
chr1	22200981	22201182	202	*	Distal Intergenic	1	22127474	22143969	16496	2	ENSG00000162552.15	ENST00000441048.1	-57012	54361	WNT4	Wnt family member 4
chr1	55385101	55385302	202	*	Intron (ENST00000643167.1/ENSG00000234810.4, intron 1 of 3)	1	55376526	55376852	327	2	ENSG00000199831.1	ENST00000362961.1	-8249	NA	NA	NA
chr12	104600502	104600703	202	*	Intron (ENST00000303694.6/ENSG00000171310.11, intron 1 of 2)	12	104591633	104591716	84	1	ENSG00000264295.1	ENST00000585192.1	8869	100500843	MIR3922	microRNA 3922
chr9	98989441	98989642	202	*	Intron (ENST00000610452.1/ENSG00000204291.11, intron 5 of 42)	9	98943907	99070787	126881	1	ENSG00000204291.11	ENST00000375001.8	45534	1306	COL15A1	collagen type XV alpha 1 chain
chr10	117350028	117350229	202	*	Intron (ENST00000334464.7/ENSG00000165650.12, intron 1 of 4)	10	117290186	117374481	84296	2	ENSG00000165650.12	ENST00000489491.1	24252	118987	PDZD8	PDZ domain containing 8
chr9	114692891	114693092	202	*	Downstream (2-3kb)	9	114695922	114696315	394	2	ENSG00000230284.1	ENST00000412010.1	3223	NA	NA	NA
chr8	122568725	122568926	202	*	Intron (ENST00000664854.1/ENSG00000253819.2, intron 3 of 3)	8	122485515	122489815	4301	2	ENSG00000255325.2	ENST00000530350.2	-78910	NA	NA	NA
chr16	54366865	54367066	202	*	Exon (ENST00000660155.1/ENSG00000261803.2, exon 2 of 2)	16	54365996	54370264	4269	2	ENSG00000261803.2	ENST00000660155.1	3198	100996345	LINC02140	long intergenic non-protein coding RNA 2140
chr7	30348204	30348405	202	*	Intron (ENST00000323037.5/ENSG00000180233.11, intron 2 of 4)	7	30362400	30412502	50103	1	ENSG00000281593.1	ENST00000442800.1	-13995	NA	NA	NA
chr8	79704444	79704645	202	*	Distal Intergenic	8	79747351	79749561	2211	1	ENSG00000287052.1	ENST00000653752.1	-42706	NA	NA	NA
chr10	70656557	70656758	202	*	Distal Intergenic	10	70672506	70762441	89936	1	ENSG00000138316.11	ENST00000373207.2	-15748	140766	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
chr17	81163392	81163593	202	*	Promoter (1-2kb)	17	81165507	81183164	17658	1	ENSG00000225180.8	ENST00000414089.5	-1914	388428	PVALEF	parvalbumin like EF-hand containing
chr22	23532431	23532632	202	*	Distal Intergenic	22	23536881	23539480	2600	1	ENSG00000280623.1	ENST00000629869.1	-4249	NA	NA	NA
chr20	53513275	53513476	202	*	Distal Intergenic	20	53453058	53504314	51257	2	ENSG00000259723.1	ENST00000558738.1	-8961	NA	NA	NA
chr12	122942021	122942222	202	*	Promoter (2-3kb)	12	122940207	122944672	4466	2	ENSG00000150967.18	ENST00000545373.1	2450	23457	ABCB9	ATP binding cassette subfamily B member 9
chr10	14213324	14213525	202	*	Intron (ENST00000357447.7/ENSG00000151474.23, intron 2 of 24)	10	14024376	14174366	149991	2	ENSG00000151474.23	ENST00000648761.1	-38958	55691	FRMD4A	FERM domain containing 4A
chr11	1827324	1827525	202	*	Promoter (<=1kb)	11	1828307	1835934	7628	1	ENSG00000149043.16	ENST00000430303.5	-782	90019	SYT8	synaptotagmin 8
chr2	1054970	1055171	202	*	Intron (ENST00000308624.10/ENSG00000172554.12, intron 1 of 16)	2	1059133	1068341	9209	2	ENSG00000235403.1	ENST00000437132.1	13170	NA	NA	NA
chr17	77824802	77825003	202	*	Distal Intergenic	17	77879027	77884087	5061	2	ENSG00000204283.4	ENST00000374983.3	59084	400624	LINC01973	long intergenic non-protein coding RNA 1973
chr20	62478623	62478824	202	*	Promoter (<=1kb)	20	62477870	62478594	725	1	ENSG00000272050.1	ENST00000606283.1	753	NA	NA	NA
chr1	18583037	18583238	202	*	Distal Intergenic	1	18595414	18595636	223	1	ENSG00000225478.2	ENST00000450125.2	-12176	NA	NA	NA
chr12	119167203	119167404	202	*	Distal Intergenic	12	119171555	119174382	2828	1	ENSG00000152137.8	ENST00000676008.1	-4151	26353	HSPB8	heat shock protein family B (small) member 8
chr16	4361688	4361889	202	*	Promoter (<=1kb)	16	4358442	4361902	3461	2	ENSG00000262246.6	ENST00000572666.5	13	79585	CORO7	coronin 7
chr19	57434919	57435120	202	*	Promoter (<=1kb)	19	57435325	57447101	11777	1	ENSG00000186230.7	ENST00000334181.5	-205	388567	ZNF749	zinc finger protein 749
chr9	70044950	70045151	202	*	Promoter (1-2kb)	9	70043848	70226972	183125	1	ENSG00000165072.10	ENST00000377182.5	1102	256691	MAMDC2	MAM domain containing 2
chr9	31031077	31031278	202	*	Distal Intergenic	9	30988085	30990572	2488	1	ENSG00000228557.1	ENST00000427029.1	42992	100533658	HSPA8P17	heat shock protein family A (Hsp70) member 8 pseudogene 17
chr1	12186452	12186653	202	*	Intron (ENST00000376259.7/ENSG00000028137.19, intron 1 of 9)	1	12191713	12191773	61	1	ENSG00000263676.1	ENST00000584158.1	-5060	100616438	MIR4632	microRNA 4632
chr15	71414036	71414237	202	*	Intron (ENST00000355327.7/ENSG00000187720.14, intron 7 of 17)	15	71342324	71348471	6148	1	ENSG00000260586.2	ENST00000562681.1	71712	NA	NA	NA
chr8	22836052	22836253	202	*	Intron (ENST00000256404.8/ENSG00000134020.8, intron 3 of 6)	8	22877972	22884139	6168	1	ENSG00000248738.6	ENST00000520914.5	-41719	101929237	LOC101929237	uncharacterized LOC101929237
chr11	118139616	118139817	202	*	Promoter (2-3kb)	11	118136573	118141864	5292	2	ENSG00000177098.9	ENST00000531550.1	2047	6330	SCN4B	sodium voltage-gated channel beta subunit 4
chr11	86933594	86933795	202	*	Exon (ENST00000532572.1/ENSG00000150687.12, exon 2 of 2)	11	86940786	86951407	10622	1	ENSG00000150687.12	ENST00000528769.5	-6991	11098	PRSS23	serine protease 23
chr15	75199342	75199543	202	*	Promoter (<=1kb)	15	75198892	75212169	13278	1	ENSG00000167173.19	ENST00000360639.6	450	56905	C15orf39	chromosome 15 open reading frame 39
chr20	14337513	14337714	202	*	Promoter (<=1kb)	20	14322985	14337612	14628	2	ENSG00000125848.10	ENST00000341420.5	0	23767	FLRT3	fibronectin leucine rich transmembrane protein 3
chr20	31424463	31424664	202	*	Promoter (<=1kb)	20	31421530	31423867	2338	2	ENSG00000204547.7	ENST00000569013.1	-596	245935	DEFB122	defensin beta 122 (pseudogene)
chr20	54085524	54085725	202	*	Distal Intergenic	20	53943541	54070594	127054	2	ENSG00000064787.13	ENST00000395961.7	-14930	8537	BCAS1	brain enriched myelin associated protein 1
chr11	17444703	17444904	202	*	Promoter (1-2kb)	11	17392897	17445949	53053	2	ENSG00000006071.16	ENST00000682185.1	1045	6833	ABCC8	ATP binding cassette subfamily C member 8
chr11	128849052	128849253	202	*	Intron (ENST00000392665.6/ENSG00000151704.16, intron 1 of 1)	11	128838744	128842534	3791	2	ENSG00000151704.16	ENST00000392664.2	-6518	3758	KCNJ1	potassium inwardly rectifying channel subfamily J member 1
chr19	52735141	52735342	202	*	Promoter (<=1kb)	19	52721153	52735073	13921	2	ENSG00000213020.10	ENST00000597566.5	-68	81856	ZNF611	zinc finger protein 611
chr20	33401505	33401706	202	*	Promoter (<=1kb)	20	33358839	33401517	42679	2	ENSG00000101391.21	ENST00000473997.5	0	51654	CDK5RAP1	CDK5 regulatory subunit associated protein 1
chr20	33626274	33626475	202	*	Intron (ENST00000342704.11/ENSG00000078699.22, intron 6 of 10)	20	33619565	33636662	17098	1	ENSG00000078699.22	ENST00000491618.1	6709	9139	CBFA2T2	CBFA2/RUNX1 partner transcriptional co-repressor 2
chr22	37393058	37393259	202	*	Intron (ENST00000452946.1/ENSG00000243902.6, intron 1 of 2)	22	37339583	37385283	45701	2	ENSG00000243902.6	ENST00000430883.5	-7775	114794	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
chr5	154653818	154654019	202	*	Distal Intergenic	5	154685776	154685861	86	1	ENSG00000221552.1	ENST00000408625.1	-31757	100302284	MIR1303	microRNA 1303
chr9	133654349	133654550	202	*	Promoter (2-3kb)	9	133654586	133657313	2728	2	ENSG00000225756.1	ENST00000425189.1	2763	138948	DBH-AS1	DBH antisense RNA 1
chr1	31694136	31694337	202	*	Promoter (2-3kb)	1	31688861	31697010	8150	2	ENSG00000084636.18	ENST00000373667.4	2673	1307	COL16A1	collagen type XVI alpha 1 chain
chr11	66011460	66011661	202	*	Promoter (<=1kb)	11	66012008	66013505	1498	1	ENSG00000175315.3	ENST00000312134.3	-347	1474	CST6	cystatin E/M
chr14	76497777	76497978	202	*	Promoter (1-2kb)	14	76499646	76501835	2190	1	ENSG00000119715.15	ENST00000611036.1	-1668	2103	ESRRB	estrogen related receptor beta
chr15	23072487	23072688	202	*	Distal Intergenic	15	23083094	23095402	12309	1	ENSG00000276172.1	ENST00000614283.1	-10406	NA	NA	NA
chr1	18972698	18972899	202	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991.11	ENST00000455833.7	-16022	126917	IFFO2	intermediate filament family orphan 2
chr2	120242813	120243014	202	*	Promoter (2-3kb)	2	120240064	120289705	49642	1	ENSG00000144118.14	ENST00000447591.5	2749	5899	RALB	RAS like proto-oncogene B
chr3	73108885	73109086	202	*	Promoter (1-2kb)	3	73110992	73111182	191	1	ENSG00000223247.1	ENST00000411315.1	-1906	106481654	RNU2-64P	RNA, U2 small nuclear 64, pseudogene
chr6	29656405	29656606	202	*	Promoter (<=1kb)	6	29657002	29666260	9259	1	ENSG00000204655.12	ENST00000376903.4	-396	4340	MOG	myelin oligodendrocyte glycoprotein
chr6	106143123	106143324	202	*	Intron (ENST00000636437.1/ENSG00000057663.16, intron 6 of 6)	6	106100140	106100593	454	1	ENSG00000269919.1	ENST00000602426.1	42983	NA	NA	NA
chr20	59561469	59561670	202	*	Distal Intergenic	20	59577509	59847711	270203	1	ENSG00000087495.17	ENST00000359926.7	-15839	116154	PHACTR3	phosphatase and actin regulator 3
chr1	22413837	22414038	202	*	Distal Intergenic	1	22428838	22511763	82926	1	ENSG00000184677.18	ENST00000650433.1	-14800	9923	ZBTB40	zinc finger and BTB domain containing 40
chr20	49465801	49466002	202	*	Intron (ENST00000635878.1/ENSG00000158445.10, intron 1 of 2)	20	49451333	49482000	30668	2	ENSG00000158445.10	ENST00000636950.1	15998	3745	KCNB1	potassium voltage-gated channel subfamily B member 1
chr4	48174881	48175082	202	*	Intron (ENST00000381501.8/ENSG00000135605.13, intron 3 of 17)	4	48141356	48155866	14511	2	ENSG00000135605.13	ENST00000511471.2	-19015	7006	TEC	tec protein tyrosine kinase
chr15	71779229	71779430	202	*	3' UTR	15	71792638	71818259	25622	1	ENSG00000278570.5	ENST00000621736.4	-13208	10002	NR2E3	nuclear receptor subfamily 2 group E member 3
chr14	99068457	99068658	202	*	Distal Intergenic	14	98999571	99003545	3975	1	ENSG00000287991.1	ENST00000659939.1	68886	NA	NA	NA
chr14	100387579	100387780	202	*	Intron (ENST00000555775.5/ENSG00000176473.14, intron 1 of 5)	14	100382000	100530290	148291	1	ENSG00000176473.14	ENST00000542471.2	5579	79446	WDR25	WD repeat domain 25
chr2	217985995	217986196	202	*	Promoter (<=1kb)	2	217985104	217993747	8644	1	ENSG00000223923.2	ENST00000654642.1	891	105373878	TNS1-AS1	TNS1 antisense RNA 1
