seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr5	180819058	180819259	202	*	Distal Intergenic	5	180808841	180815652	6812	2	ENSG00000131446.17	ENST00000508090.1	-3406	4245	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
chr9	130339475	130339676	202	*	Intron (ENST00000683500.1/ENSG00000148357.17, intron 23 of 97)	9	130307519	130338606	31088	1	ENSG00000148357.17	ENST00000611173.1	31956	256158	HMCN2	hemicentin 2
chr16	11394347	11394548	202	*	Promoter (2-3kb)	16	11372015	11392065	20051	2	ENSG00000188897.9	ENST00000599216.5	-2282	400499	LOC400499	putative uncharacterized protein LOC400499
chr17	74396669	74396870	202	*	Distal Intergenic	17	74417594	74417704	111	2	ENSG00000200021.1	ENST00000363151.1	20834	106479015	RNA5SP448	RNA, 5S ribosomal pseudogene 448
chr20	17874504	17874705	202	*	Distal Intergenic	20	17887363	17888160	798	2	ENSG00000233625.1	ENST00000425405.1	13455	NA	NA	NA
chr1	27014011	27014212	202	*	Promoter (1-2kb)	1	27005020	27012850	7831	2	ENSG00000158246.8	ENST00000289166.6	-1161	115572	TENT5B	terminal nucleotidyltransferase 5B
chr11	69746731	69746932	202	*	Distal Intergenic	11	69737298	69738017	720	2	ENSG00000256441.1	ENST00000413963.2	-8714	100129779	DNAJB6P5	DNAJB6 pseudogene 5
chr20	44633267	44633468	202	*	Intron (ENST00000372874.9/ENSG00000196839.13, intron 2 of 11)	20	44619522	44626491	6970	2	ENSG00000196839.13	ENST00000464097.5	-6776	100	ADA	adenosine deaminase
chr20	47910585	47910786	202	*	Distal Intergenic	20	47904348	47904423	76	1	ENSG00000238785.1	ENST00000458830.1	6237	106479061	RNU7-92P	RNA, U7 small nuclear 92 pseudogene
chr3	14834248	14834449	202	*	Intron (ENST00000543601.5/ENSG00000154783.12, intron 1 of 18)	3	14821432	14900453	79022	1	ENSG00000154783.12	ENST00000457774.1	12816	152273	FGD5	FYVE, RhoGEF and PH domain containing 5
chr8	135701912	135702113	202	*	Distal Intergenic	8	135742343	135742495	153	2	ENSG00000199652.2	ENST00000362782.2	40382	106480157	RNU1-35P	RNA, U1 small nuclear 35, pseudogene
chr18	47603269	47603470	202	*	Distal Intergenic	18	47630112	47630848	737	1	ENSG00000267156.1	ENST00000592307.1	-26642	NA	NA	NA
chr20	33050555	33050756	202	*	Promoter (2-3kb)	20	33047517	33048152	636	2	ENSG00000214245.3	ENST00000445368.1	-2403	391242	PUDPP3	pseudouridine 5'-phosphatase pseudogene 3
chr8	20291660	20291861	202	*	Promoter (1-2kb)	8	20290174	20290289	116	1	ENSG00000274467.1	ENST00000363023.1	1486	100873511	RNA5SP257	RNA, 5S ribosomal pseudogene 257
chr16	16112807	16113008	202	*	Intron (ENST00000399408.7/ENSG00000103222.20, intron 23 of 31)	16	16106526	16122103	15578	1	ENSG00000103222.20	ENST00000574761.1	6281	4363	ABCC1	ATP binding cassette subfamily C member 1
chr12	125836750	125836951	202	*	Distal Intergenic	12	125858132	125880724	22593	1	ENSG00000286209.1	ENST00000547441.2	-21181	NA	NA	NA
chr7	37261154	37261355	202	*	Intron (ENST00000310758.9/ENSG00000155849.16, intron 5 of 21)	7	37133006	37224919	91914	2	ENSG00000155849.16	ENST00000487336.1	-36235	9844	ELMO1	engulfment and cell motility 1
chr17	73585080	73585281	202	*	Intron (ENST00000392650.8/ENSG00000069188.17, intron 1 of 44)	17	73641026	73643106	2081	1	ENSG00000264750.1	ENST00000579100.1	-55745	NA	NA	NA
chr1	5745497	5745698	202	*	Distal Intergenic	1	5587368	5668295	80928	2	ENSG00000236948.2	ENST00000413887.1	-77202	NA	NA	NA
chr1	21814212	21814413	202	*	Promoter (1-2kb)	1	21812363	21823963	11601	1	ENSG00000187942.12	ENST00000543870.1	1849	401944	LDLRAD2	low density lipoprotein receptor class A domain containing 2
chr1	213427601	213427802	202	*	Promoter (1-2kb)	1	213428708	213429077	370	2	ENSG00000228646.3	ENST00000484151.1	1275	100270983	RPL31P13	ribosomal protein L31 pseudogene 13
chr11	128849084	128849285	202	*	Intron (ENST00000392665.6/ENSG00000151704.16, intron 1 of 1)	11	128838744	128842534	3791	2	ENSG00000151704.16	ENST00000392664.2	-6550	3758	KCNJ1	potassium inwardly rectifying channel subfamily J member 1
chr12	111347189	111347390	202	*	Intron (ENST00000261726.11/ENSG00000111249.14, intron 21 of 21)	12	111339527	111339621	95	1	ENSG00000253080.1	ENST00000517271.1	7662	100873631	RNA5SP373	RNA, 5S ribosomal pseudogene 373
chr16	87045898	87046099	202	*	Distal Intergenic	16	87057784	87063991	6208	1	ENSG00000232190.3	ENST00000430050.2	-11685	440390	LINC02181	long intergenic non-protein coding RNA 2181
chr17	81094938	81095139	202	*	Promoter (2-3kb)	17	81097579	81104566	6988	1	ENSG00000175866.16	ENST00000576756.5	-2440	10458	BAIAP2	BAR/IMD domain containing adaptor protein 2
chr19	6825493	6825694	202	*	Promoter (2-3kb)	19	6828315	6832174	3860	1	ENSG00000141968.8	ENST00000597967.5	-2621	7409	VAV1	vav guanine nucleotide exchange factor 1
chr3	139293660	139293861	202	*	Intron (ENST00000495075.5/ENSG00000175110.13, intron 2 of 9)	3	139281714	139344023	62310	1	ENSG00000175110.13	ENST00000489521.1	11946	56945	MRPS22	mitochondrial ribosomal protein S22
chr5	150328530	150328731	202	*	Intron (ENST00000515301.2/ENSG00000183876.9, intron 1 of 1)	5	150298235	150339293	41059	2	ENSG00000183876.9	ENST00000509146.1	10562	340075	ARSI	arylsulfatase family member I
chr8	117228094	117228295	202	*	Distal Intergenic	8	117265272	117318701	53430	1	ENSG00000286308.1	ENST00000671266.1	-36977	NA	NA	NA
chr8	141998315	141998516	202	*	Distal Intergenic	8	141968091	141968841	751	2	ENSG00000254183.1	ENST00000523974.1	-29474	NA	NA	NA
chr1	22628752	22628953	202	*	Distal Intergenic	1	22633258	22633366	109	2	ENSG00000276835.2	ENST00000614019.2	4413	102466615	MIR6127	microRNA 6127
chr11	36752096	36752297	202	*	Distal Intergenic	11	36696317	36697867	1551	1	ENSG00000254498.1	ENST00000524806.1	55779	NA	NA	NA
chr14	99722232	99722433	202	*	Intron (ENST00000261835.8/ENSG00000036530.9, intron 12 of 14)	14	99717683	99722007	4325	1	ENSG00000036530.9	ENST00000556822.1	4549	10858	CYP46A1	cytochrome P450 family 46 subfamily A member 1
chr19	7607323	7607524	202	*	Intron (ENST00000160298.9/ENSG00000076826.10, intron 4 of 16)	19	7614634	7618095	3462	1	ENSG00000076826.10	ENST00000595692.1	-7110	57662	CAMSAP3	calmodulin regulated spectrin associated protein family member 3
chr19	18429894	18430095	202	*	Promoter (1-2kb)	19	18431645	18433100	1456	1	ENSG00000130511.16	ENST00000600244.5	-1550	170463	SSBP4	single stranded DNA binding protein 4
chr22	37423385	37423586	202	*	Promoter (2-3kb)	22	37375705	37420491	44787	2	ENSG00000166897.16	ENST00000424973.5	-2894	114794	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
chr5	149411828	149412029	202	*	Exon (ENST00000518014.1/ENSG00000249669.10, exon 2 of 2)	5	149407245	149412768	5524	1	ENSG00000249669.10	ENST00000614517.1	4583	NA	NA	NA
chr6	157247200	157247401	202	*	Distal Intergenic	6	157206617	157209150	2534	1	ENSG00000049618.24	ENST00000635928.1	40583	57492	ARID1B	AT-rich interaction domain 1B
chr12	31933577	31933778	202	*	Intron (ENST00000662662.1/ENSG00000255760.2, intron 1 of 2)	12	31948334	31948827	494	1	ENSG00000242314.1	ENST00000484010.1	-14556	NA	NA	NA
chr8	141222407	141222608	202	*	Intron (ENST00000519067.5/ENSG00000022567.10, intron 1 of 6)	8	141224288	141226947	2660	2	ENSG00000280035.1	ENST00000624864.1	4339	NA	NA	NA
chr22	44807986	44808187	202	*	Intron (ENST00000361473.9/ENSG00000248405.10, intron 6 of 14)	22	44801820	44825551	23732	1	ENSG00000241484.10	ENST00000498310.1	6166	23779	ARHGAP8	Rho GTPase activating protein 8
chr17	50087445	50087646	202	*	Promoter (<=1kb)	17	50088213	50089815	1603	1	ENSG00000005884.18	ENST00000514834.1	-567	3675	ITGA3	integrin subunit alpha 3
chr10	71479027	71479228	202	*	Intron (ENST00000224721.12/ENSG00000107736.22, intron 3 of 69)	10	71511120	71647908	136789	1	ENSG00000107736.22	ENST00000646131.1	-31892	64072	CDH23	cadherin related 23
chr10	98020372	98020573	202	*	Intron (ENST00000370597.8/ENSG00000095713.14, intron 1 of 14)	10	97879651	98011337	131687	2	ENSG00000095713.14	ENST00000309155.3	-9035	55118	CRTAC1	cartilage acidic protein 1
chr19	17119032	17119233	202	*	Intron (ENST00000682292.1/ENSG00000099331.14, intron 2 of 39)	19	17102182	17103789	1608	1	ENSG00000099331.14	ENST00000593411.1	16850	4650	MYO9B	myosin IXB
chr2	173288927	173289128	202	*	Distal Intergenic	2	173197712	173282036	84325	2	ENSG00000238133.6	ENST00000423106.2	-6891	339751	MAP3K20-AS1	MAP3K20 antisense RNA 1
chr19	48489782	48489983	202	*	Intron (ENST00000648216.1/ENSG00000142235.13, intron 4 of 4)	19	48485271	48498405	13135	2	ENSG00000142235.13	ENST00000648216.1	8422	114783	LMTK3	lemur tyrosine kinase 3
chr4	182307953	182308154	202	*	Intron (ENST00000513201.1/ENSG00000218336.9, intron 1 of 3)	4	182243402	182803024	559623	1	ENSG00000218336.9	ENST00000511685.6	64551	55714	TENM3	teneurin transmembrane protein 3
chr17	67043008	67043209	202	*	Promoter (1-2kb)	17	67044554	67056797	12244	1	ENSG00000108878.5	ENST00000226021.5	-1345	786	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1
chr2	96538885	96539086	202	*	Promoter (1-2kb)	2	96537345	96552634	15290	1	ENSG00000196843.17	ENST00000454558.2	1540	10865	ARID5A	AT-rich interaction domain 5A
chr16	27368446	27368647	202	*	Distal Intergenic	16	27355348	27362296	6949	1	ENSG00000077238.14	ENST00000563886.1	13098	3566	IL4R	interleukin 4 receptor
chr1	21936415	21936616	202	*	Promoter (<=1kb)	1	21822244	21937310	115067	2	ENSG00000142798.20	ENST00000374695.8	694	3339	HSPG2	heparan sulfate proteoglycan 2
chr19	47408637	47408838	202	*	Promoter (<=1kb)	19	47407098	47409152	2055	2	ENSG00000105419.18	ENST00000607695.1	314	56917	MEIS3	Meis homeobox 3
chr12	12835828	12836029	202	*	Distal Intergenic	12	12840804	12841079	276	2	ENSG00000242329.1	ENST00000464893.1	5050	100271606	RPL37AP9	ribosomal protein L37a pseudogene 9
chr2	237153958	237154159	202	*	Distal Intergenic	2	237122910	237124097	1188	2	ENSG00000224844.1	ENST00000416509.1	-29861	NA	NA	NA
chr15	73683539	73683740	202	*	Promoter (<=1kb)	15	73683966	73702573	18608	1	ENSG00000103855.18	ENST00000567189.5	-226	80381	CD276	CD276 molecule
chr15	91146807	91147008	202	*	Intron (ENST00000545111.6/ENSG00000185518.12, intron 1 of 11)	15	91101828	91251926	150099	1	ENSG00000185518.12	ENST00000557291.1	44979	9899	SV2B	synaptic vesicle glycoprotein 2B
chr16	7325213	7325414	202	*	Intron (ENST00000641259.1/ENSG00000078328.23, intron 7 of 19)	16	7332750	7710844	378095	1	ENSG00000078328.23	ENST00000436368.6	-7336	54715	RBFOX1	RNA binding fox-1 homolog 1
chr2	144285422	144285623	202	*	Intron (ENST00000682281.1/ENSG00000121964.15, intron 1 of 11)	2	143945754	144294493	348740	2	ENSG00000121964.15	ENST00000409214.5	8870	79712	GTDC1	glycosyltransferase like domain containing 1
chr6	35167630	35167831	202	*	Distal Intergenic	6	35118269	35148610	30342	2	ENSG00000124678.20	ENST00000418521.6	-19020	6954	TCP11	t-complex 11
chr8	41715856	41716057	202	*	Intron (ENST00000347528.8/ENSG00000029534.21, intron 13 of 41)	8	41655324	41706179	50856	2	ENSG00000029534.21	ENST00000520299.5	-9677	286	ANK1	ankyrin 1
chr3	13113032	13113233	202	*	Intron (ENST00000648114.1/ENSG00000144711.16, intron 2 of 15)	3	12897043	13073429	176387	2	ENSG00000144711.16	ENST00000613206.2	-39603	9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
chr17	50913230	50913431	202	*	Promoter (2-3kb)	17	50909637	50910232	596	2	ENSG00000262006.1	ENST00000573301.1	-2998	NA	NA	NA
chr8	141390354	141390555	202	*	Promoter (1-2kb)	8	141391995	141431520	39526	1	ENSG00000184489.13	ENST00000520105.5	-1440	11156	PTP4A3	protein tyrosine phosphatase 4A3
chr1	41419655	41419856	202	*	Distal Intergenic	1	41375004	41375669	666	2	ENSG00000229901.1	ENST00000429109.1	-43986	101929901	FOXO6-AS1	FOXO6 antisense RNA 1
chr17	36683684	36683885	202	*	Promoter (<=1kb)	17	36684754	36685129	376	1	ENSG00000276508.1	ENST00000616810.1	-869	NA	NA	NA
chr20	48822327	48822528	202	*	Intron (ENST00000371941.4/ENSG00000124126.14, intron 1 of 39)	20	48624252	48827999	203748	2	ENSG00000124126.14	ENST00000371941.4	5471	57580	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
chr12	111140681	111140882	202	*	Intron (ENST00000261726.11/ENSG00000111249.14, intron 1 of 21)	12	111099446	111295346	195901	1	ENSG00000111249.14	ENST00000397643.3	41235	23316	CUX2	cut like homeobox 2
chr11	36436658	36436859	202	*	Intron (ENST00000530639.6/ENSG00000135362.14, intron 5 of 8)	11	36425447	36426122	676	2	ENSG00000255060.1	ENST00000531966.1	-10536	NA	NA	NA
chr11	61083113	61083314	202	*	Distal Intergenic	11	61102489	61127852	25364	1	ENSG00000110448.11	ENST00000347785.8	-19175	921	CD5	CD5 molecule
chr9	130957781	130957982	202	*	Distal Intergenic	9	130938017	130939286	1270	2	ENSG00000130720.13	ENST00000463475.1	-18495	84929	FIBCD1	fibrinogen C domain containing 1
chr9	135992627	135992828	202	*	Distal Intergenic	9	136016291	136019480	3190	2	ENSG00000148411.8	ENST00000467669.1	26652	138151	NACC2	NACC family member 2
chr2	60258465	60258666	202	*	Distal Intergenic	2	60336446	60342793	6348	2	ENSG00000228590.2	ENST00000647917.1	84127	106660609	MIR4432HG	MIR4432 host gene
chr22	24830297	24830498	202	*	Intron (ENST00000610372.4/ENSG00000167037.19, intron 2 of 24)	22	24843460	24925137	81678	1	ENSG00000167037.19	ENST00000473458.5	-12962	129049	SGSM1	small G protein signaling modulator 1
chr20	50311900	50312101	202	*	Promoter (<=1kb)	20	50310974	50312014	1041	1	ENSG00000203999.9	ENST00000457853.1	926	284751	LINC01270	long intergenic non-protein coding RNA 1270
chr1	234896549	234896750	202	*	Intron (ENST00000651370.1/ENSG00000286263.1, intron 1 of 1)	1	234904186	234904488	303	1	ENSG00000239690.3	ENST00000493933.3	-7436	106479466	RN7SL668P	RNA, 7SL, cytoplasmic 668, pseudogene
chr22	27672772	27672973	202	*	Distal Intergenic	22	27707580	27709931	2352	1	ENSG00000231495.1	ENST00000422833.1	-34607	NA	NA	NA
chr7	77426842	77427043	202	*	Distal Intergenic	7	77416673	77425444	8772	1	ENSG00000273341.2	ENST00000608884.2	10169	NA	NA	NA
chr17	73770222	73770423	202	*	Intron (ENST00000321800.11/ENSG00000177338.14, intron 2 of 3)	17	73761004	73776757	15754	2	ENSG00000177338.14	ENST00000579749.1	6334	NA	NA	NA
chr20	50360496	50360697	202	*	Distal Intergenic	20	50310711	50321342	10632	2	ENSG00000233077.1	ENST00000441214.1	-39154	101927586	LINC01271	long intergenic non-protein coding RNA 1271
chr8	122902300	122902501	202	*	Intron (ENST00000314393.6/ENSG00000178764.8, intron 2 of 3)	8	122863385	122952009	88625	1	ENSG00000178764.8	ENST00000534247.1	38915	22882	ZHX2	zinc fingers and homeoboxes 2
chr7	1587736	1587937	202	*	Exon (ENST00000437621.6/ENSG00000230487.8, exon 4 of 4)	7	1567613	1571005	3393	2	ENSG00000157778.9	ENST00000252329.3	-16731	84262	PSMG3	proteasome assembly chaperone 3
chr11	57483733	57483934	202	*	Downstream (<1kb)	11	57476493	57477534	1042	2	ENSG00000255301.1	ENST00000528885.1	-6199	NA	NA	NA
chr15	22257100	22257301	202	*	Promoter (<=1kb)	15	22258138	22258848	711	1	ENSG00000259098.1	ENST00000553429.1	-837	NA	NA	NA
chr17	21342071	21342272	202	*	Distal Intergenic	17	21312142	21313886	1745	1	ENSG00000034152.19	ENST00000527123.1	29929	5606	MAP2K3	mitogen-activated protein kinase kinase 3
chr19	4571360	4571561	202	*	Intron (ENST00000676793.1/ENSG00000167680.17, intron 1 of 16)	19	4542593	4581776	39184	2	ENSG00000167680.17	ENST00000676793.1	10215	10501	SEMA6B	semaphorin 6B
chr9	68627192	68627393	202	*	Intron (ENST00000413269.3/ENSG00000226337.3, intron 3 of 4)	9	68609125	68611984	2860	1	ENSG00000224025.2	ENST00000436315.2	18067	347097	LOC347097	dermatan sulfate epimerase pseudogene
chr16	49599379	49599580	202	*	Intron (ENST00000561648.5/ENSG00000102935.12, intron 6 of 8)	16	49490951	49640852	149902	2	ENSG00000102935.12	ENST00000567169.5	41272	23090	ZNF423	zinc finger protein 423
chr5	56446844	56447045	202	*	Distal Intergenic	5	56455684	56465096	9413	2	ENSG00000248727.6	ENST00000653172.1	18051	102467147	LINC01948	long intergenic non-protein coding RNA 1948
chr14	74965931	74966132	202	*	Distal Intergenic	14	74941841	74955626	13786	2	ENSG00000119630.14	ENST00000553716.5	-10305	5228	PGF	placental growth factor
chr16	48617727	48617928	202	*	Promoter (2-3kb)	16	48546097	48620148	74052	2	ENSG00000102921.8	ENST00000564124.5	2220	9683	N4BP1	NEDD4 binding protein 1
chr2	120625675	120625876	202	*	Distal Intergenic	2	120651273	120651374	102	1	ENSG00000201006.1	ENST00000364136.1	-25397	NA	NA	NA
chr2	26630308	26630509	202	*	Intron (ENST00000288861.5/ENSG00000157884.11, intron 2 of 6)	2	26581340	26623627	42288	2	ENSG00000157884.11	ENST00000405346.3	-6681	130106	CIB4	calcium and integrin binding family member 4
chr15	77613066	77613267	202	*	3' UTR	15	77613027	77632912	19886	2	ENSG00000169783.13	ENST00000355300.7	19645	84894	LINGO1	leucine rich repeat and Ig domain containing 1
chr16	2425237	2425438	202	*	Intron (ENST00000469908.5/ENSG00000238098.9, intron 16 of 16)	16	2429394	2458851	29458	1	ENSG00000162063.13	ENST00000293968.11	-3956	899	CCNF	cyclin F
chr17	39234127	39234328	202	*	Distal Intergenic	17	39238466	39245667	7202	1	ENSG00000265460.6	ENST00000579400.6	-4138	NA	NA	NA
chr22	41049889	41050090	202	*	Distal Intergenic	22	41045497	41045591	95	1	ENSG00000222698.1	ENST00000410766.1	4392	NA	NA	NA
chr5	74317449	74317650	202	*	Promoter (<=1kb)	5	74317986	74318285	300	1	ENSG00000244326.3	ENST00000487715.3	-336	106481143	RN7SL814P	RNA, 7SL, cytoplasmic 814, pseudogene
chr9	123344282	123344483	202	*	Distal Intergenic	9	123356170	123374099	17930	1	ENSG00000148204.12	ENST00000359999.7	-11687	286204	CRB2	crumbs cell polarity complex component 2
chr6	149433495	149433696	202	*	Distal Intergenic	6	149447658	149449380	1723	2	ENSG00000178199.14	ENST00000498662.1	15684	340152	ZC3H12D	zinc finger CCCH-type containing 12D
chr16	7342119	7342320	202	*	Intron (ENST00000641259.1/ENSG00000078328.23, intron 7 of 19)	16	7332845	7713340	380496	1	ENSG00000078328.23	ENST00000355637.9	9274	54715	RBFOX1	RNA binding fox-1 homolog 1
chr11	117532642	117532843	202	*	Intron (ENST00000651296.2/ENSG00000177103.15, intron 3 of 32)	11	117611101	117612017	917	2	ENSG00000279586.1	ENST00000624964.1	79174	NA	NA	NA
chr12	117468211	117468412	202	*	Intron (ENST00000425217.5/ENSG00000171435.14, intron 19 of 19)	12	117453012	117456986	3975	1	ENSG00000255686.1	ENST00000540161.1	15199	NA	NA	NA
chr7	148545273	148545474	202	*	Intron (ENST00000637240.1/ENSG00000283648.1, intron 5 of 5)	7	148543677	148572177	28501	2	ENSG00000283648.1	ENST00000637240.1	26703	NA	NA	NA
chr2	65652912	65653113	202	*	Intron (ENST00000606978.5/ENSG00000204929.13, intron 4 of 9)	2	65589566	65640177	50612	2	ENSG00000235725.1	ENST00000420724.1	-12735	NA	NA	NA
chr10	13231257	13231458	202	*	Promoter (2-3kb)	10	13221767	13234334	12568	2	ENSG00000165623.10	ENST00000463405.2	2876	221044	UCMA	upper zone of growth plate and cartilage matrix associated
chr10	71243884	71244085	202	*	Intron (ENST00000335350.10/ENSG00000107731.12, intron 1 of 16)	10	71217224	71218228	1005	2	ENSG00000237512.6	ENST00000447119.2	-25656	728978	UNC5B-AS1	UNC5B antisense RNA 1
chr19	18406868	18407069	202	*	Distal Intergenic	19	18391137	18397622	6486	2	ENSG00000175489.10	ENST00000339007.4	-9246	126364	LRRC25	leucine rich repeat containing 25
chr22	44620953	44621154	202	*	Intron (ENST00000443783.1/ENSG00000234300.1, intron 3 of 3)	22	44606939	44625419	18481	2	ENSG00000234300.1	ENST00000443783.1	4265	NA	NA	NA
chr3	120614331	120614532	202	*	Distal Intergenic	3	120600950	120602324	1375	1	ENSG00000065518.8	ENST00000496588.1	13381	4710	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4
chr5	154525494	154525695	202	*	Distal Intergenic	5	154493576	154494743	1168	1	ENSG00000253886.1	ENST00000520639.1	31918	100128833	LOC100128833	VPS37A, ESCRT-I subunit pseudogene
chr6	36684572	36684773	202	*	Intron (ENST00000615513.4/ENSG00000124762.14, intron 2 of 2)	6	36678771	36680857	2087	1	ENSG00000124762.14	ENST00000462537.3	5801	1026	CDKN1A	cyclin dependent kinase inhibitor 1A
chr6	37724638	37724839	202	*	Distal Intergenic	6	37655723	37699306	43584	2	ENSG00000112139.17	ENST00000515437.5	-25332	266727	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
chr7	141738183	141738384	202	*	Promoter (<=1kb)	7	141738334	141750488	12155	1	ENSG00000106028.11	ENST00000612337.4	0	6742	SSBP1	single stranded DNA binding protein 1
chr16	55099097	55099298	202	*	Distal Intergenic	16	55045700	55049318	3619	2	ENSG00000285775.1	ENST00000650608.1	-49779	NA	NA	NA
chr2	9291952	9292153	202	*	Intron (ENST00000315273.4/ENSG00000151693.11, intron 2 of 26)	2	9271292	9271628	337	2	ENSG00000213772.3	ENST00000487533.1	-20324	NA	NA	NA
chr1	18814972	18815173	202	*	Distal Intergenic	1	18839599	18859682	20084	2	ENSG00000179002.5	ENST00000375371.3	44509	80834	TAS1R2	taste 1 receptor member 2
chr1	54016609	54016810	202	*	Promoter (1-2kb)	1	54008739	54018172	9434	2	ENSG00000203985.11	ENST00000371362.7	1362	388633	LDLRAD1	low density lipoprotein receptor class A domain containing 1
chr10	77673654	77673855	202	*	Distal Intergenic	10	76877167	77638369	761203	2	ENSG00000156113.24	ENST00000372443.6	-35285	3778	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
chr17	28545209	28545410	202	*	Promoter (2-3kb)	17	28547688	28548173	486	2	ENSG00000109103.12	ENST00000487844.1	2763	9094	UNC119	unc-119 lipid binding chaperone
chr15	70167256	70167457	202	*	Distal Intergenic	15	70193236	70193341	106	1	ENSG00000200216.2	ENST00000363346.2	-25779	106481415	RNU6-745P	RNA, U6 small nuclear 745, pseudogene
chr17	66957444	66957645	202	*	Distal Intergenic	17	66964707	67033398	68692	1	ENSG00000075461.6	ENST00000262138.4	-7062	27092	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
chr14	69579555	69579756	202	*	Distal Intergenic	14	69569799	69574871	5073	2	ENSG00000267909.3	ENST00000599174.3	-4684	56936	CCDC177	coiled-coil domain containing 177
chr1	24244803	24245004	202	*	Distal Intergenic	1	24200240	24211693	11454	1	ENSG00000230023.2	ENST00000439059.2	44563	284632	LINC02800	long intergenic non-protein coding RNA 2800
chr17	39075410	39075611	202	*	Promoter (2-3kb)	17	39072014	39078008	5995	2	ENSG00000161381.14	ENST00000579417.1	2397	57125	PLXDC1	plexin domain containing 1
chr20	46541299	46541500	202	*	Exon (ENST00000279028.3/ENSG00000149635.3, exon 3 of 3)	20	46540946	46550654	9709	2	ENSG00000149635.3	ENST00000279028.3	9154	128506	OCSTAMP	osteoclast stimulatory transmembrane protein
chr16	13559161	13559362	202	*	Intron (ENST00000653029.1/ENSG00000262801.6, intron 4 of 4)	16	13458326	13458698	373	1	ENSG00000262235.2	ENST00000576058.2	100835	NA	NA	NA
chr11	117438561	117438762	202	*	Intron (ENST00000651296.2/ENSG00000177103.15, intron 24 of 32)	11	117411112	117412830	1719	1	ENSG00000110274.16	ENST00000533433.1	27449	22897	CEP164	centrosomal protein 164
chr14	97380422	97380623	202	*	Distal Intergenic	14	97427071	97581603	154533	1	ENSG00000246084.5	ENST00000655920.1	-46448	101929241	LINC02325	long intergenic non-protein coding RNA 2325
chr11	114815276	114815477	202	*	Distal Intergenic	11	114678527	114707069	28543	1	ENSG00000204361.10	ENST00000389586.6	136749	120406	NXPE2	neurexophilin and PC-esterase domain family member 2
chr16	30951270	30951471	202	*	Promoter (2-3kb)	16	30949152	30956461	7310	1	ENSG00000175938.7	ENST00000562699.1	2118	93129	ORAI3	ORAI calcium release-activated calcium modulator 3
chr22	26746399	26746600	202	*	Intron (ENST00000450963.5/ENSG00000244625.7, intron 3 of 4)	22	26735074	26738240	3167	1	ENSG00000244625.7	ENST00000662474.1	11325	NA	NA	NA
chr15	78052207	78052408	202	*	Promoter (1-2kb)	15	78044997	78054001	9005	2	ENSG00000167202.12	ENST00000482562.1	1593	23102	TBC1D2B	TBC1 domain family member 2B
chr11	65907933	65908134	202	*	Distal Intergenic	11	65893004	65900573	7570	2	ENSG00000175592.9	ENST00000534222.1	-7360	8061	FOSL1	FOS like 1, AP-1 transcription factor subunit
chr7	70666078	70666279	202	*	Intron (ENST00000644939.1/ENSG00000158321.18, intron 5 of 18)	7	70694058	70791126	97069	1	ENSG00000158321.18	ENST00000644359.1	-27779	26053	AUTS2	activator of transcription and developmental regulator AUTS2
chr10	72019603	72019804	202	*	Distal Intergenic	10	72053294	72054037	744	2	ENSG00000272988.1	ENST00000609403.1	34233	NA	NA	NA
chr8	61729448	61729649	202	*	Distal Intergenic	8	61714788	61714859	72	1	ENSG00000264408.1	ENST00000583453.1	14660	100616484	MIR4470	microRNA 4470
chr10	43980801	43981002	202	*	Exon (ENST00000660538.1/ENSG00000233395.2, exon 6 of 6)	10	43943093	43944486	1394	1	ENSG00000233395.2	ENST00000664261.1	37708	NA	NA	NA
chr5	16827788	16827989	202	*	Intron (ENST00000513610.6/ENSG00000145555.15, intron 2 of 40)	5	16853994	16854114	121	1	ENSG00000253093.1	ENST00000517284.1	-26005	100873441	RNA5SP179	RNA, 5S ribosomal pseudogene 179
chr11	79535748	79535949	202	*	Distal Intergenic	11	79604967	79612300	7334	2	ENSG00000255209.1	ENST00000526851.1	76351	NA	NA	NA
chr11	93569586	93569787	202	*	Distal Intergenic	11	93556913	93557206	294	1	ENSG00000240202.3	ENST00000470401.3	12673	106481754	RN7SL223P	RNA, 7SL, cytoplasmic 223, pseudogene
chr11	117747988	117748189	202	*	Intron (ENST00000651296.2/ENSG00000177103.15, intron 3 of 32)	11	117427773	117797091	369319	2	ENSG00000177103.15	ENST00000527706.5	48902	57453	DSCAML1	DS cell adhesion molecule like 1
chr22	35588017	35588218	202	*	Distal Intergenic	22	35606764	35615713	8950	2	ENSG00000198125.13	ENST00000401702.5	27495	4151	MB	myoglobin
